Imatest,24.2.6, Master, SFR
File,cup_18.0 mm_100ISO_-3EV_Dist1_ON_Defocus1.tiff
Run date,12-May-2025 12:31:23,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0092,   74.09, 0.9834, 0.9867, 0.9816, 0.9945, 0.9834
0.0184,  148.17, 0.9323, 0.9536, 0.9238, 0.9615, 0.9323
0.0276,  222.26, 0.8528, 0.9070, 0.8344, 0.8896, 0.8528
0.0369,  296.34, 0.7543, 0.8197, 0.7351, 0.7803, 0.7543
0.0461,  370.43, 0.6594, 0.6839, 0.6590, 0.6428, 0.6594
0.0553,  444.51, 0.5580, 0.5519, 0.5683, 0.5067, 0.5580
0.0645,  518.60, 0.4215, 0.4188, 0.4259, 0.4075, 0.4215
0.0737,  592.69, 0.2747, 0.2946, 0.2688, 0.3301, 0.2747
0.0829,  666.77, 0.1706, 0.1775, 0.1731, 0.2539, 0.1706
0.0921,  740.86, 0.1111, 0.0685, 0.1277, 0.2041, 0.1111
0.1014,  814.94, 0.0637, 0.0266, 0.0758, 0.1407, 0.0637
0.1106,  889.03, 0.0663, 0.0775, 0.0657, 0.0658, 0.0663
0.1198,  963.11, 0.0949, 0.1561, 0.0921, 0.0481, 0.0949
0.1290, 1037.20, 0.0799, 0.1057, 0.0874, 0.0571, 0.0799
0.1382, 1111.29, 0.0687, 0.1500, 0.0528, 0.0504, 0.0687
0.1474, 1185.37, 0.0726, 0.1489, 0.1017, 0.1402, 0.0726
0.1566, 1259.46, 0.1057, 0.1182, 0.1440, 0.1463, 0.1057
0.1659, 1333.54, 0.0882, 0.1621, 0.0939, 0.0738, 0.0882
0.1751, 1407.63, 0.0390, 0.1397, 0.0213, 0.0394, 0.0390
0.1843, 1481.71, 0.0188, 0.0790, 0.0419, 0.0397, 0.0188
0.1935, 1555.80, 0.0285, 0.1458, 0.0687, 0.0642, 0.0285
0.2027, 1629.88, 0.0541, 0.1545, 0.0760, 0.1077, 0.0541
0.2119, 1703.97, 0.0687, 0.1871, 0.0674, 0.1431, 0.0687
0.2212, 1778.06, 0.0578, 0.1340, 0.0572, 0.1220, 0.0578
0.2304, 1852.14, 0.0394, 0.0820, 0.0331, 0.0636, 0.0394
0.2396, 1926.23, 0.0127, 0.0883, 0.0096, 0.0343, 0.0127
0.2488, 2000.31, 0.0116, 0.1249, 0.0386, 0.0540, 0.0116
0.2580, 2074.40, 0.0401, 0.1274, 0.0596, 0.0743, 0.0401
0.2672, 2148.48, 0.0510, 0.0687, 0.0844, 0.0549, 0.0510
0.2764, 2222.57, 0.0569, 0.0865, 0.0943, 0.0574, 0.0569
0.2857, 2296.66, 0.0424, 0.1054, 0.0688, 0.0693, 0.0424
0.2949, 2370.74, 0.0486, 0.0801, 0.0532, 0.1013, 0.0486
0.3041, 2444.83, 0.0607, 0.0332, 0.0689, 0.1368, 0.0607
0.3133, 2518.91, 0.0529, 0.0745, 0.0672, 0.1321, 0.0529
0.3225, 2593.00, 0.0334, 0.0727, 0.0486, 0.0978, 0.0334
0.3317, 2667.08, 0.0076, 0.1102, 0.0323, 0.0509, 0.0076
