Imatest,24.2.6, Master, SFR batch

Width & Height (pxl), 6024, 4020
Zone weights (Ctr-PtWy-Cor),  1.00,  0.75,  0.50
roi_mult, 3213  1977  3277  2121 ; 
Regions,1
Center,1
Part way,0
Corner,0

Secondary_rdout_1, MTF50.
Secondary_rdout_2, .
Date, 07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,07-May-2025 09:55:15,
File, sports ball_18.0 mm_100ISO_+1EV_Dist1_OFF_Defocus1.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist1_OFF_Defocus2.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist1_OFF_Focused.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist1_ON_Defocus1.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist1_ON_Defocus2.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist1_ON_Focused.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist1_OFF_Defocus1.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist1_OFF_Defocus2.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist1_OFF_Focused.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist1_ON_Defocus1.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist1_ON_Defocus2.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist1_ON_Focused.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist1_OFF_Defocus1.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist1_OFF_Defocus2.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist1_OFF_Focused.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist1_ON_Defocus1.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist1_ON_Defocus2.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist1_ON_Focused.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist1_OFF_Defocus1.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist1_OFF_Defocus2.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist1_OFF_Focused.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist1_ON_Defocus1.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist1_ON_Defocus2.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist1_ON_Focused.tiff,
Camera, , , , , , , , , , , , , , , , , , , , , , , , 
Lens, , , , , , , , , , , , , , , , , , , , , , , , 
ISO speed, , , , , , , , , , , , , , , , , , , , , , , , 
Focal length, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
Shutter speed, , , , , , , , , , , , , , , , , , , , , , , , 
Aperture, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11

Plot title

Summary results for creating plots

MTF50 (Cy/Pxl) Mean Ctr,  0.0453,  0.0246,  0.1809,  0.0443,  0.0247,  0.1815,  0.0446,  0.0252,  0.1843,  0.0457,  0.0250,  0.1880,  0.0450,  0.0257,  0.2108,  0.0411,  0.0257,  0.2267,  0.0444,  0.0247,  0.1215,  0.0471,  0.0249,  0.2180
R1090 (pxl) Mean Ctr, 10.9927, 21.6052,  2.9115, 10.8503, 21.6315,  2.9240, 11.1734, 21.3284,  2.7997, 10.7122, 20.0193,  2.6936, 10.0801, 19.1875,  2.6716, 12.6465, 18.8146,  2.8995, 10.9372, 19.5987,  3.2166, 11.2399, 20.9007,  2.7842
CA (pxl) Mean Ctr,  0.1735,  0.1529,  0.2343,  0.1823,  0.2159,  0.3301,  0.4235,  0.5849,  0.1824,  0.1381,  0.9522,  0.3550,  1.6126,  0.4990,  0.7960,  0.7722,  1.4087,  1.4013,  0.2211,  3.1273,  0.3365,  0.1263,  0.3448,  0.6271
MTF50 (LW/PH) Mean Ctr,    364.1,    197.7,   1454.1,    356.2,    198.2,   1459.1,    358.2,    202.2,   1482.1,    367.4,    200.7,   1511.7,    361.6,    206.5,   1694.8,    330.8,    207.0,   1822.3,    356.9,    198.9,    976.7,    378.8,    200.6,   1752.4
R1090 (/PH) Mean Ctr,    365.7,    186.1,   1380.7,    370.5,    185.8,   1374.8,    359.8,    188.5,   1435.8,    375.3,    200.8,   1492.4,    398.8,    209.5,   1504.7,    317.9,    213.7,   1386.4,    367.6,    205.1,   1249.8,    357.7,    192.3,   1443.9
Peak MTF Mean Ctr,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.084,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000
MTF50P (Cy/Pxl) Mean Ctr,  0.0453,  0.0246,  0.1809,  0.0443,  0.0247,  0.1815,  0.0446,  0.0252,  0.1843,  0.0457,  0.0250,  0.1880,  0.0450,  0.0257,  0.2108,  0.0411,  0.0257,  0.1081,  0.0444,  0.0247,  0.1215,  0.0471,  0.0249,  0.2180
MTF50P (LW/PH) Mean Ctr,    364.1,    197.7,   1454.1,    356.2,    198.2,   1459.1,    358.2,    202.2,   1482.1,    367.4,    200.7,   1511.7,    361.6,    206.5,   1694.8,    330.8,    207.0,    869.3,    356.9,    198.9,    976.7,    378.8,    200.6,   1752.4
