Imatest,24.2.6, Master, SFR
File,cup_18.0 mm_100ISO_-1EV_Dist1_OFF_Focused.tiff
Run date,12-May-2025 12:19:41,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0092,   74.10, 0.9960, 0.9958, 0.9957, 0.9996, 0.9960
0.0184,  148.20, 0.9802, 0.9841, 0.9797, 0.9749, 0.9802
0.0276,  222.29, 0.9530, 0.9609, 0.9532, 0.9321, 0.9530
0.0369,  296.39, 0.9249, 0.9191, 0.9290, 0.9044, 0.9249
0.0461,  370.49, 0.9052, 0.9040, 0.9083, 0.8863, 0.9052
0.0553,  444.59, 0.8839, 0.9089, 0.8803, 0.8557, 0.8839
0.0645,  518.68, 0.8562, 0.8837, 0.8521, 0.8221, 0.8562
0.0737,  592.78, 0.8309, 0.8361, 0.8331, 0.7988, 0.8309
0.0829,  666.88, 0.8056, 0.8020, 0.8112, 0.7761, 0.8056
0.0922,  740.98, 0.7787, 0.8058, 0.7769, 0.7463, 0.7787
0.1014,  815.07, 0.7634, 0.7959, 0.7633, 0.6858, 0.7634
0.1106,  889.17, 0.7399, 0.7420, 0.7505, 0.6354, 0.7399
0.1198,  963.27, 0.6987, 0.6830, 0.7104, 0.6376, 0.6987
0.1290, 1037.37, 0.6745, 0.6303, 0.6941, 0.6106, 0.6745
0.1382, 1111.46, 0.6642, 0.5815, 0.6999, 0.5470, 0.6642
0.1475, 1185.56, 0.6391, 0.5682, 0.6730, 0.5133, 0.6391
0.1567, 1259.66, 0.6031, 0.5479, 0.6302, 0.5004, 0.6031
0.1659, 1333.76, 0.5717, 0.4740, 0.6082, 0.4958, 0.5717
0.1751, 1407.85, 0.5439, 0.4240, 0.5857, 0.4894, 0.5439
0.1843, 1481.95, 0.5230, 0.4366, 0.5543, 0.4788, 0.5230
0.1935, 1556.05, 0.4799, 0.4189, 0.5006, 0.4562, 0.4799
0.2028, 1630.15, 0.4290, 0.3689, 0.4477, 0.4225, 0.4290
0.2120, 1704.24, 0.4139, 0.3415, 0.4362, 0.3999, 0.4139
0.2212, 1778.34, 0.3991, 0.3294, 0.4206, 0.3849, 0.3991
0.2304, 1852.44, 0.3775, 0.3372, 0.3915, 0.3584, 0.3775
0.2396, 1926.54, 0.3639, 0.3266, 0.3782, 0.3348, 0.3639
0.2488, 2000.63, 0.3417, 0.2906, 0.3583, 0.3313, 0.3417
0.2581, 2074.73, 0.3175, 0.2773, 0.3303, 0.3125, 0.3175
0.2673, 2148.83, 0.3070, 0.2782, 0.3171, 0.2915, 0.3070
0.2765, 2222.93, 0.2963, 0.2678, 0.3054, 0.2883, 0.2963
0.2857, 2297.02, 0.2801, 0.2534, 0.2885, 0.2737, 0.2801
0.2949, 2371.12, 0.2633, 0.2393, 0.2727, 0.2397, 0.2633
0.3041, 2445.22, 0.2481, 0.2241, 0.2584, 0.2151, 0.2481
0.3133, 2519.32, 0.2353, 0.2145, 0.2441, 0.2094, 0.2353
0.3226, 2593.41, 0.2236, 0.2065, 0.2306, 0.2041, 0.2236
0.3318, 2667.51, 0.2127, 0.1909, 0.2209, 0.1949, 0.2127
0.3410, 2741.61, 0.1994, 0.1749, 0.2088, 0.1783, 0.1994
0.3502, 2815.71, 0.1846, 0.1660, 0.1927, 0.1596, 0.1846
0.3594, 2889.80, 0.1719, 0.1579, 0.1788, 0.1464, 0.1719
0.3686, 2963.90, 0.1584, 0.1492, 0.1639, 0.1335, 0.1584
0.3779, 3038.00, 0.1423, 0.1390, 0.1461, 0.1185, 0.1423
0.3871, 3112.10, 0.1251, 0.1276, 0.1270, 0.1026, 0.1251
0.3963, 3186.19, 0.1080, 0.1146, 0.1085, 0.0866, 0.1080
0.4055, 3260.29, 0.0942, 0.1010, 0.0946, 0.0722, 0.0942
0.4147, 3334.39, 0.0818, 0.0875, 0.0825, 0.0602, 0.0818
0.4239, 3408.49, 0.0666, 0.0730, 0.0669, 0.0480, 0.0666
0.4332, 3482.58, 0.0527, 0.0590, 0.0530, 0.0358, 0.0527
0.4424, 3556.68, 0.0394, 0.0428, 0.0408, 0.0247, 0.0394
0.4516, 3630.78, 0.0217, 0.0213, 0.0241, 0.0113, 0.0217
0.4608, 3704.88, 0.0061, 0.0065, 0.0085, 0.0109, 0.0061
0.4700, 3778.97, 0.0099, 0.0176, 0.0080, 0.0189, 0.0099
0.4792, 3853.07, 0.0182, 0.0351, 0.0131, 0.0253, 0.0182
0.4885, 3927.17, 0.0355, 0.0570, 0.0297, 0.0342, 0.0355
0.4977, 4001.27, 0.0489, 0.0732, 0.0434, 0.0364, 0.0489
0.5069, 4075.36, 0.0478, 0.0787, 0.0410, 0.0302, 0.0478
0.5161, 4149.46, 0.0495, 0.0820, 0.0428, 0.0431, 0.0495
0.5253, 4223.56, 0.0612, 0.0880, 0.0579, 0.0542, 0.0612
0.5345, 4297.66, 0.0676, 0.0846, 0.0681, 0.0501, 0.0676
0.5438, 4371.75, 0.0699, 0.0813, 0.0718, 0.0472, 0.0699
