Imatest,24.2.6, Master, SFR
File,cup_18.0 mm_6400ISO_+1EV_Dist2_ON_Defocus2.tiff
Run date,07-May-2025 11:47:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+18/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0069,   55.62, 1.0101, 0.9771, 1.0254, 0.9585, 1.0101
0.0138,  111.24, 0.9834, 0.9258, 1.0106, 0.8894, 0.9834
0.0208,  166.86, 0.8798, 0.8249, 0.9037, 0.8143, 0.8798
0.0277,  222.48, 0.7679, 0.7174, 0.7972, 0.6784, 0.7679
0.0346,  278.10, 0.6781, 0.6968, 0.6883, 0.5566, 0.6781
0.0415,  333.72, 0.5751, 0.7092, 0.5482, 0.4781, 0.5751
0.0484,  389.34, 0.4756, 0.5470, 0.4725, 0.3146, 0.4756
0.0553,  444.96, 0.3875, 0.3990, 0.4305, 0.1072, 0.3875
0.0623,  500.58, 0.3310, 0.5194, 0.3563, 0.0515, 0.3310
0.0692,  556.20, 0.2885, 0.5496, 0.2722, 0.1256, 0.2885
0.0761,  611.82, 0.2080, 0.3912, 0.1962, 0.1739, 0.2080
0.0830,  667.44, 0.0901, 0.4356, 0.0820, 0.1433, 0.0901
0.0899,  723.06, 0.0442, 0.2503, 0.1320, 0.0757, 0.0442
0.0969,  778.68, 0.1080, 0.3660, 0.1515, 0.1308, 0.1080
0.1038,  834.30, 0.0639, 0.6576, 0.1709, 0.1234, 0.0639
0.1107,  889.92, 0.0225, 0.4149, 0.1352, 0.2934, 0.0225
0.1176,  945.54, 0.0519, 0.1056, 0.0603, 0.2408, 0.0519
0.1245, 1001.16, 0.0810, 0.0942, 0.0952, 0.1537, 0.0810
0.1314, 1056.78, 0.0557, 0.2035, 0.1193, 0.2254, 0.0557
0.1384, 1112.40, 0.0346, 0.2688, 0.0814, 0.1740, 0.0346
0.1453, 1168.02, 0.1087, 0.0766, 0.1486, 0.1311, 0.1087
0.1522, 1223.64, 0.2293, 0.2987, 0.2832, 0.2022, 0.2293
0.1591, 1279.27, 0.1080, 0.1143, 0.1283, 0.0210, 0.1080
0.1660, 1334.89, 0.0022, 0.1540, 0.0391, 0.1573, 0.0022
