Imatest,24.2.6, Master, SFR
File,sports ball_18.0 mm_100ISO_-3EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 13:56:29,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0092,   74.12, 1.0014, 1.0114, 0.9979, 1.0076, 1.0014
0.0184,  148.24, 0.9897, 1.0061, 0.9846, 0.9921, 0.9897
0.0277,  222.37, 0.9658, 0.9922, 0.9599, 0.9487, 0.9658
0.0369,  296.49, 0.9411, 0.9839, 0.9342, 0.8900, 0.9411
0.0461,  370.61, 0.9219, 0.9871, 0.9127, 0.8346, 0.9219
0.0553,  444.73, 0.8910, 0.9590, 0.8815, 0.7999, 0.8910
0.0645,  518.86, 0.8393, 0.8866, 0.8320, 0.7994, 0.8393
0.0738,  592.98, 0.8125, 0.8740, 0.7986, 0.7911, 0.8125
0.0830,  667.10, 0.7992, 0.8381, 0.7929, 0.7689, 0.7992
0.0922,  741.22, 0.7517, 0.7096, 0.7662, 0.7570, 0.7517
0.1014,  815.34, 0.7363, 0.6930, 0.7615, 0.6474, 0.7363
0.1106,  889.47, 0.7466, 0.7522, 0.7688, 0.5575, 0.7466
0.1198,  963.59, 0.6990, 0.6788, 0.7222, 0.5666, 0.6990
0.1291, 1037.71, 0.6297, 0.5437, 0.6668, 0.5408, 0.6297
0.1383, 1111.83, 0.5874, 0.4897, 0.6242, 0.5394, 0.5874
0.1475, 1185.95, 0.5945, 0.4839, 0.6341, 0.5490, 0.5945
0.1567, 1260.08, 0.6090, 0.4710, 0.6655, 0.4979, 0.6090
0.1659, 1334.20, 0.5773, 0.4862, 0.6292, 0.4606, 0.5773
0.1752, 1408.32, 0.5269, 0.4529, 0.5591, 0.4681, 0.5269
0.1844, 1482.44, 0.5052, 0.4234, 0.5351, 0.4631, 0.5052
0.1936, 1556.57, 0.5068, 0.4600, 0.5324, 0.4105, 0.5068
0.2028, 1630.69, 0.4919, 0.5333, 0.4921, 0.3862, 0.4919
0.2120, 1704.81, 0.4616, 0.5474, 0.4437, 0.3899, 0.4616
0.2213, 1778.93, 0.4387, 0.4737, 0.4404, 0.3451, 0.4387
0.2305, 1853.05, 0.4126, 0.3885, 0.4355, 0.2895, 0.4126
0.2397, 1927.18, 0.3627, 0.3463, 0.3796, 0.2588, 0.3627
0.2489, 2001.30, 0.3260, 0.3683, 0.3251, 0.2260, 0.3260
0.2581, 2075.42, 0.3081, 0.3929, 0.2967, 0.1899, 0.3081
0.2674, 2149.54, 0.2862, 0.3638, 0.2772, 0.1749, 0.2862
0.2766, 2223.66, 0.2719, 0.3101, 0.2743, 0.1740, 0.2719
0.2858, 2297.79, 0.2519, 0.2741, 0.2600, 0.1536, 0.2519
0.2950, 2371.91, 0.2180, 0.2310, 0.2285, 0.1403, 0.2180
