Imatest,24.2.6, Master, SFR
File,sports ball_18.0 mm_1600ISO_0EV_Dist2_OFF_Focused.tiff
Run date,12-May-2025 13:35:53,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0092,   74.12, 0.9984, 1.0007, 0.9988, 0.9891, 0.9984
0.0184,  148.23, 0.9819, 0.9797, 0.9851, 0.9599, 0.9819
0.0277,  222.35, 0.9604, 0.9436, 0.9694, 0.9272, 0.9604
0.0369,  296.47, 0.9341, 0.9063, 0.9477, 0.8894, 0.9341
0.0461,  370.59, 0.9054, 0.8738, 0.9205, 0.8629, 0.9054
0.0553,  444.70, 0.8891, 0.8793, 0.8984, 0.8386, 0.8891
0.0645,  518.82, 0.8797, 0.8773, 0.8877, 0.8154, 0.8797
0.0737,  592.94, 0.8730, 0.7903, 0.9087, 0.7915, 0.8730
0.0830,  667.05, 0.8916, 0.7021, 0.9739, 0.6778, 0.8916
0.0922,  741.17, 0.8786, 0.7319, 0.9581, 0.5786, 0.8786
0.1014,  815.29, 0.7784, 0.7459, 0.8057, 0.6422, 0.7784
0.1106,  889.41, 0.7384, 0.7004, 0.7604, 0.6639, 0.7384
0.1198,  963.52, 0.7666, 0.6603, 0.8224, 0.5767, 0.7666
0.1291, 1037.64, 0.7137, 0.6578, 0.7447, 0.5927, 0.7137
0.1383, 1111.76, 0.6520, 0.6969, 0.6464, 0.5941, 0.6520
0.1475, 1185.87, 0.6290, 0.5280, 0.6800, 0.4980, 0.6290
0.1567, 1259.99, 0.5585, 0.2963, 0.6539, 0.5251, 0.5585
0.1659, 1334.11, 0.4858, 0.3206, 0.5388, 0.5369, 0.4858
0.1752, 1408.23, 0.4643, 0.3645, 0.5114, 0.4067, 0.4643
0.1844, 1482.34, 0.4808, 0.3218, 0.5494, 0.3665, 0.4808
0.1936, 1556.46, 0.5136, 0.3804, 0.5777, 0.3933, 0.5136
0.2028, 1630.58, 0.5028, 0.3788, 0.5703, 0.3697, 0.5028
0.2120, 1704.70, 0.4818, 0.3384, 0.5496, 0.3116, 0.4818
0.2212, 1778.81, 0.4570, 0.4018, 0.4940, 0.2777, 0.4570
0.2305, 1852.93, 0.4187, 0.4067, 0.4348, 0.3173, 0.4187
0.2397, 1927.05, 0.4016, 0.3193, 0.4371, 0.3171, 0.4016
0.2489, 2001.16, 0.3988, 0.2738, 0.4530, 0.2683, 0.3988
0.2581, 2075.28, 0.3870, 0.2554, 0.4404, 0.2805, 0.3870
0.2673, 2149.40, 0.3653, 0.2559, 0.4059, 0.3124, 0.3653
0.2766, 2223.52, 0.3337, 0.2747, 0.3560, 0.3201, 0.3337
0.2858, 2297.63, 0.2878, 0.2128, 0.3121, 0.3245, 0.2878
0.2950, 2371.75, 0.2534, 0.1364, 0.2919, 0.3257, 0.2534
0.3042, 2445.87, 0.2275, 0.1080, 0.2713, 0.3093, 0.2275
