Imatest,24.2.6, Master, SFR
File,cup_18.0 mm_100ISO_-3EV_Dist2_OFF_Focused.tiff
Run date,12-May-2025 14:50:46,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0092,   74.10, 1.0044, 1.0088, 1.0031, 1.0048, 1.0044
0.0184,  148.20, 0.9869, 0.9823, 0.9859, 1.0104, 0.9869
0.0277,  222.31, 0.9534, 0.9110, 0.9619, 0.9943, 0.9534
0.0369,  296.41, 0.9439, 0.8932, 0.9619, 0.9357, 0.9439
0.0461,  370.51, 0.9555, 0.9690, 0.9642, 0.8730, 0.9555
0.0553,  444.61, 0.9364, 0.9770, 0.9324, 0.8826, 0.9364
0.0645,  518.72, 0.8902, 0.8935, 0.8844, 0.9429, 0.8902
0.0737,  592.82, 0.8820, 0.8860, 0.8814, 0.8946, 0.8820
0.0830,  666.92, 0.8661, 0.9262, 0.8594, 0.8092, 0.8661
0.0922,  741.02, 0.8124, 0.9292, 0.7799, 0.8287, 0.8124
0.1014,  815.13, 0.7595, 0.8471, 0.7344, 0.7685, 0.7595
0.1106,  889.23, 0.7044, 0.7717, 0.6894, 0.6811, 0.7044
0.1198,  963.33, 0.6756, 0.7395, 0.6609, 0.6535, 0.6756
0.1290, 1037.43, 0.6656, 0.6625, 0.6772, 0.6301, 0.6656
0.1383, 1111.53, 0.6236, 0.5870, 0.6373, 0.6157, 0.6236
0.1475, 1185.64, 0.6090, 0.5615, 0.6272, 0.5735, 0.6090
0.1567, 1259.74, 0.5905, 0.5511, 0.6062, 0.5730, 0.5905
0.1659, 1333.84, 0.5187, 0.5024, 0.5261, 0.5060, 0.5187
0.1751, 1407.94, 0.4927, 0.4237, 0.5318, 0.3864, 0.4927
0.1843, 1482.05, 0.4994, 0.4108, 0.5440, 0.4452, 0.4994
0.1936, 1556.15, 0.4850, 0.4231, 0.5072, 0.5005, 0.4850
0.2028, 1630.25, 0.4968, 0.4800, 0.5070, 0.4763, 0.4968
0.2120, 1704.35, 0.5104, 0.5200, 0.5169, 0.4427, 0.5104
0.2212, 1778.46, 0.4730, 0.4562, 0.4865, 0.4009, 0.4730
0.2304, 1852.56, 0.4246, 0.3810, 0.4442, 0.3699, 0.4246
0.2396, 1926.66, 0.3885, 0.3836, 0.3943, 0.3671, 0.3885
0.2489, 2000.76, 0.3671, 0.3886, 0.3615, 0.3806, 0.3671
0.2581, 2074.86, 0.3589, 0.3523, 0.3641, 0.3582, 0.3589
0.2673, 2148.97, 0.3334, 0.3456, 0.3399, 0.3029, 0.3334
0.2765, 2223.07, 0.3099, 0.3635, 0.3053, 0.2603, 0.3099
0.2857, 2297.17, 0.2821, 0.3318, 0.2776, 0.2299, 0.2821
0.2949, 2371.27, 0.2432, 0.2706, 0.2460, 0.1979, 0.2432
0.3042, 2445.38, 0.2267, 0.2540, 0.2301, 0.1900, 0.2267
0.3134, 2519.48, 0.2137, 0.2488, 0.2130, 0.1879, 0.2137
0.3226, 2593.58, 0.1849, 0.2177, 0.1835, 0.1641, 0.1849
0.3318, 2667.68, 0.1566, 0.1903, 0.1530, 0.1474, 0.1566
0.3410, 2741.79, 0.1452, 0.1813, 0.1382, 0.1419, 0.1452
0.3502, 2815.89, 0.1410, 0.1726, 0.1333, 0.1387, 0.1410
