Imatest,24.2.6, Master, SFR
File,cup_18.0 mm_6400ISO_-3EV_Dist2_ON_Defocus1.tiff
Run date,12-May-2025 14:57:42,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0092,   73.84, 0.9668, 0.9724, 0.9627, 1.0082, 0.9668
0.0184,  147.67, 0.8852, 0.7579, 0.9310, 0.7637, 0.8852
0.0276,  221.51, 0.8073, 1.1860, 0.8172, 0.8000, 0.8073
0.0367,  295.35, 0.6768, 1.9785, 0.5202, 1.0491, 0.6768
0.0459,  369.18, 0.4988, 1.6051, 0.2102, 0.8268, 0.4988
0.0551,  443.02, 0.3671, 1.2335, 0.1840, 0.6158, 0.3671
0.0643,  516.86, 0.2976, 1.5493, 0.2241, 0.9388, 0.2976
0.0735,  590.69, 0.2684, 2.2240, 0.2309, 0.9494, 0.2684
0.0827,  664.53, 0.2109, 1.8641, 0.2324, 0.7779, 0.2109
0.0918,  738.36, 0.0945, 0.4124, 0.2810, 0.6791, 0.0945
0.1010,  812.20, 0.4550, 0.2812, 0.6489, 1.5671, 0.4550
0.1102,  886.04, 0.5277, 0.5092, 0.7397, 1.0648, 0.5277
0.1194,  959.87, 0.6756, 0.2998, 0.8789, 0.7409, 0.6756
0.1286, 1033.71, 0.9897, 1.7105, 0.9280, 0.6139, 0.9897
0.1378, 1107.55, 0.8099, 1.8638, 0.7072, 0.2540, 0.8099
0.1469, 1181.38, 0.8222, 1.2559, 1.0763, 0.4367, 0.8222
0.1561, 1255.22, 0.6590, 0.1934, 0.9683, 0.8818, 0.6590
0.1653, 1329.06, 0.2100, 1.2926, 0.1423, 1.5711, 0.2100
0.1745, 1402.89, 0.6032, 2.4539, 0.3670, 1.6785, 0.6032
0.1837, 1476.73, 0.9787, 2.2301, 1.1512, 1.8451, 0.9787
0.1929, 1550.57, 0.8918, 2.6319, 1.2082, 1.6151, 0.8918
0.2020, 1624.40, 1.0021, 1.3082, 1.0050, 0.9214, 1.0021
0.2112, 1698.24, 1.0922, 2.1837, 1.0567, 0.2810, 1.0922
0.2204, 1772.07, 1.1267, 2.6393, 0.8309, 0.3553, 1.1267
0.2296, 1845.91, 0.8512, 2.6871, 0.3209, 1.3386, 0.8512
