Imatest,24.2.6, Master, SFR
File,car_18.0 mm_6400ISO_0EV_Dist2_OFF_Focused.tiff
Run date,12-May-2025 14:02:13,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0092,   74.09, 0.9971, 1.0061, 0.9935, 1.0049, 0.9971
0.0184,  148.17, 0.9808, 0.9560, 0.9899, 0.9883, 0.9808
0.0276,  222.26, 0.9761, 0.8638, 1.0243, 0.9105, 0.9761
0.0369,  296.35, 0.9660, 0.8322, 1.0253, 0.8400, 0.9660
0.0461,  370.44, 0.9327, 0.8545, 0.9636, 0.8910, 0.9327
0.0553,  444.52, 0.9143, 0.8218, 0.9384, 0.9652, 0.9143
0.0645,  518.61, 0.9333, 0.9303, 0.9312, 0.9756, 0.9333
0.0737,  592.70, 0.8858, 0.8342, 0.9028, 0.9307, 0.8858
0.0829,  666.78, 0.7748, 0.4300, 0.8907, 0.7649, 0.7748
0.0921,  740.87, 0.7628, 0.5393, 0.8633, 0.6074, 0.7628
0.1014,  814.96, 0.8233, 0.9099, 0.8324, 0.6827, 0.8233
0.1106,  889.05, 0.8112, 1.0222, 0.7975, 0.6753, 0.8112
0.1198,  963.13, 0.7213, 0.8770, 0.7601, 0.5897, 0.7213
0.1290, 1037.22, 0.6421, 0.5728, 0.7251, 0.5847, 0.6421
0.1382, 1111.31, 0.5770, 0.2580, 0.7034, 0.5201, 0.5770
0.1474, 1185.40, 0.4997, 0.1620, 0.6160, 0.5220, 0.4997
0.1567, 1259.48, 0.4474, 0.3068, 0.5216, 0.5527, 0.4474
0.1659, 1333.57, 0.4702, 0.5425, 0.5268, 0.5120, 0.4702
0.1751, 1407.66, 0.4612, 0.5209, 0.4778, 0.4382, 0.4612
0.1843, 1481.74, 0.3665, 0.1977, 0.4412, 0.2973, 0.3665
0.1935, 1555.83, 0.3411, 0.0763, 0.4560, 0.1814, 0.3411
0.2027, 1629.92, 0.4430, 0.4168, 0.4876, 0.1465, 0.4430
0.2119, 1704.01, 0.5107, 0.6522, 0.4938, 0.2941, 0.5107
0.2212, 1778.09, 0.4941, 0.5541, 0.4908, 0.3919, 0.4941
0.2304, 1852.18, 0.4828, 0.5824, 0.4654, 0.4137, 0.4828
0.2396, 1926.27, 0.4956, 0.7434, 0.4331, 0.3895, 0.4956
