Imatest,24.2.6, Master, SFR
File,sports ball_18.0 mm_1600ISO_+1EV_Dist2_ON_Focused.tiff
Run date,07-May-2025 11:53:38,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+18/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0061,   49.25, 1.0027, 1.0057, 1.0013, 1.0071, 1.0027
0.0123,   98.51, 0.9963, 0.9891, 0.9977, 1.0044, 0.9963
0.0184,  147.76, 0.9791, 0.9488, 0.9870, 0.9901, 0.9791
0.0245,  197.01, 0.9617, 0.9287, 0.9730, 0.9471, 0.9617
0.0306,  246.27, 0.9460, 0.9113, 0.9630, 0.8814, 0.9460
0.0368,  295.52, 0.9323, 0.8715, 0.9603, 0.8353, 0.9323
0.0429,  344.78, 0.9287, 0.8583, 0.9606, 0.8315, 0.9287
0.0490,  394.03, 0.9042, 0.8388, 0.9308, 0.8648, 0.9042
0.0551,  443.28, 0.8577, 0.7921, 0.8794, 0.8653, 0.8577
0.0613,  492.54, 0.8317, 0.7761, 0.8547, 0.8069, 0.8317
0.0674,  541.79, 0.8124, 0.7470, 0.8439, 0.7666, 0.8124
0.0735,  591.04, 0.7784, 0.6758, 0.8113, 0.8134, 0.7784
0.0796,  640.30, 0.7307, 0.5966, 0.7577, 0.8702, 0.7307
0.0858,  689.55, 0.7236, 0.6760, 0.7234, 0.8761, 0.7236
0.0919,  738.81, 0.7331, 0.8177, 0.6996, 0.8213, 0.7331
0.0980,  788.06, 0.7172, 0.7424, 0.7073, 0.7439, 0.7172
0.1041,  837.31, 0.7076, 0.6445, 0.7314, 0.6688, 0.7076
0.1103,  886.57, 0.6738, 0.5729, 0.7138, 0.5948, 0.6738
0.1164,  935.82, 0.6337, 0.5039, 0.6829, 0.5587, 0.6337
0.1225,  985.07, 0.6325, 0.5316, 0.6771, 0.5170, 0.6325
0.1286, 1034.33, 0.6439, 0.5070, 0.7099, 0.4723, 0.6439
0.1348, 1083.58, 0.6416, 0.4648, 0.7199, 0.4552, 0.6416
0.1409, 1132.84, 0.6096, 0.5375, 0.6500, 0.4298, 0.6096
0.1470, 1182.09, 0.6014, 0.6084, 0.6174, 0.4365, 0.6014
0.1532, 1231.34, 0.6004, 0.5800, 0.6235, 0.4514, 0.6004
0.1593, 1280.60, 0.5394, 0.5062, 0.5608, 0.4621, 0.5394
0.1654, 1329.85, 0.4883, 0.4563, 0.4951, 0.5269, 0.4883
0.1715, 1379.10, 0.4881, 0.4815, 0.4850, 0.5612, 0.4881
0.1777, 1428.36, 0.4986, 0.4991, 0.4982, 0.5067, 0.4986
0.1838, 1477.61, 0.4612, 0.4998, 0.4532, 0.4459, 0.4612
0.1899, 1526.87, 0.4103, 0.3974, 0.4163, 0.3983, 0.4103
0.1960, 1576.12, 0.4320, 0.3738, 0.4608, 0.3404, 0.4320
0.2022, 1625.37, 0.4840, 0.4483, 0.5110, 0.3310, 0.4840
0.2083, 1674.63, 0.4788, 0.4291, 0.5074, 0.3534, 0.4788
0.2144, 1723.88, 0.4257, 0.3990, 0.4480, 0.3487, 0.4257
0.2205, 1773.13, 0.4076, 0.4801, 0.3950, 0.3519, 0.4076
0.2267, 1822.39, 0.3987, 0.4787, 0.3800, 0.3573, 0.3987
0.2328, 1871.64, 0.3793, 0.4140, 0.3751, 0.3298, 0.3793
0.2389, 1920.89, 0.3481, 0.3588, 0.3494, 0.3061, 0.3481
