Imatest,24.2.6, Master, SFR batch

Width & Height (pxl), 6024, 4020
Zone weights (Ctr-PtWy-Cor),  1.00,  0.75,  0.50
roi_mult, 3204  2034  3342  2219 ; 
Regions,1
Center,1
Part way,0
Corner,0

Secondary_rdout_1, MTF50.
Secondary_rdout_2, .
Date, 07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,07-May-2025 11:44:40,
File, potted plant_18.0 mm_25600ISO_+1EV_Dist2_OFF_Defocus2.tiff,potted plant_18.0 mm_25600ISO_+1EV_Dist2_OFF_Defocus1.tiff,potted plant_18.0 mm_25600ISO_+1EV_Dist2_ON_Defocus2.tiff,potted plant_18.0 mm_25600ISO_+1EV_Dist2_ON_Defocus1.tiff,potted plant_18.0 mm_25600ISO_+1EV_Dist2_OFF_Focused.tiff,potted plant_18.0 mm_25600ISO_+1EV_Dist2_ON_Focused.tiff,potted plant_18.0 mm_6400ISO_+1EV_Dist2_OFF_Defocus2.tiff,potted plant_18.0 mm_6400ISO_+1EV_Dist2_OFF_Defocus1.tiff,potted plant_18.0 mm_1600ISO_+1EV_Dist2_OFF_Defocus2.tiff,potted plant_18.0 mm_1600ISO_+1EV_Dist2_OFF_Defocus1.tiff,potted plant_18.0 mm_6400ISO_+1EV_Dist2_ON_Defocus2.tiff,potted plant_18.0 mm_6400ISO_+1EV_Dist2_ON_Defocus1.tiff,potted plant_18.0 mm_6400ISO_+1EV_Dist2_OFF_Focused.tiff,potted plant_18.0 mm_1600ISO_+1EV_Dist2_ON_Defocus2.tiff,potted plant_18.0 mm_1600ISO_+1EV_Dist2_ON_Defocus1.tiff,potted plant_18.0 mm_1600ISO_+1EV_Dist2_OFF_Focused.tiff,potted plant_18.0 mm_6400ISO_+1EV_Dist2_ON_Focused.tiff,potted plant_18.0 mm_1600ISO_+1EV_Dist2_ON_Focused.tiff,potted plant_18.0 mm_100ISO_+1EV_Dist2_OFF_Defocus2.tiff,potted plant_18.0 mm_100ISO_+1EV_Dist2_OFF_Defocus1.tiff,potted plant_18.0 mm_100ISO_+1EV_Dist2_ON_Defocus2.tiff,potted plant_18.0 mm_100ISO_+1EV_Dist2_ON_Defocus1.tiff,potted plant_18.0 mm_100ISO_+1EV_Dist2_OFF_Focused.tiff,potted plant_18.0 mm_100ISO_+1EV_Dist2_ON_Focused.tiff,
Camera, , , , , , , , , , , , , , , , , , , , , , , , 
Lens, , , , , , , , , , , , , , , , , , , , , , , , 
ISO speed, , , , , , , , , , , , , , , , , , , , , , , , 
Focal length, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
Shutter speed, , , , , , , , , , , , , , , , , , , , , , , , 
Aperture, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11

Plot title

Summary results for creating plots

MTF50 (Cy/Pxl) Mean Ctr,  0.0254,  0.0615,  0.0229,  0.0575,  0.1909,  0.1267,  0.0260,  0.0561,  0.0258,  0.0579,  0.0272,  0.0613,  0.2039,  0.0261,  0.0571,  0.1583,  0.2173,  0.1796,  0.0260,  0.0588,  0.0259,  0.0585,  0.1720,  0.1673
R1090 (pxl) Mean Ctr, 17.8232,  6.7081, 19.2818,  6.7147,  2.6660,  3.6034, 18.0902,  7.3632, 17.8384,  7.8053, 17.4932,  8.1345,  2.8696, 18.1470,  8.1378,  2.9823,  2.8615,  2.8267, 18.2366,  8.1146, 18.3502,  8.1050,  2.8715,  2.8989
CA (pxl) Mean Ctr,  0.1396,  1.8583,  6.4465,  1.8626,  1.5502,  1.3136,  2.1482,  0.3254,  0.8704,  0.4795,  1.7921,  0.9019,  0.1349,  0.0865,  0.0229,  0.2920,  0.4123,  0.1868,  0.0994,  0.2313,  0.1213,  0.2452,  0.2187,  0.3844
MTF50 (LW/PH) Mean Ctr,    203.9,    494.6,    184.2,    462.7,   1534.9,   1018.9,    209.0,    450.8,    207.1,    465.1,    218.8,    493.2,   1639.3,    209.6,    458.7,   1272.8,   1747.2,   1444.1,    209.1,    472.8,    208.1,    470.1,   1383.2,   1345.1
R1090 (/PH) Mean Ctr,    225.5,    599.3,    208.5,    598.7,   1507.9,   1115.6,    222.2,    546.0,    225.4,    515.0,    229.8,    494.2,   1400.9,    221.5,    494.0,   1347.9,   1404.9,   1422.2,    220.4,    495.4,    219.1,    496.0,   1400.0,   1386.7
Peak MTF Mean Ctr,   1.000,   1.000,   1.000,   1.000,   1.000,   1.021,   1.000,   1.005,   1.000,   1.000,   1.000,   1.000,   1.007,   1.000,   1.000,   1.000,   1.000,   1.004,   1.000,   1.000,   1.000,   1.000,   1.001,   1.000
MTF50P (Cy/Pxl) Mean Ctr,  0.0254,  0.0615,  0.0229,  0.0575,  0.1909,  0.1264,  0.0260,  0.0559,  0.0258,  0.0579,  0.0272,  0.0613,  0.2037,  0.0261,  0.0571,  0.1583,  0.2173,  0.1790,  0.0260,  0.0588,  0.0259,  0.0585,  0.1718,  0.1672
MTF50P (LW/PH) Mean Ctr,    203.9,    494.6,    184.2,    462.7,   1534.9,   1016.0,    209.0,    449.6,    207.1,    465.1,    218.8,    493.2,   1637.9,    209.6,    458.7,   1272.7,   1747.2,   1438.9,    209.1,    472.8,    208.1,    470.1,   1381.5,   1344.6
