Imatest,24.2.6, Master, SFR
File,potted plant_18.0 mm_100ISO_-2EV_Dist2_OFF_Focused.tiff
Run date,12-May-2025 15:11:30,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0092,   74.10, 0.9953, 0.9907, 0.9960, 1.0008, 0.9953
0.0184,  148.21, 0.9755, 0.9534, 0.9810, 0.9836, 0.9755
0.0277,  222.31, 0.9514, 0.9124, 0.9629, 0.9477, 0.9514
0.0369,  296.42, 0.9278, 0.8980, 0.9383, 0.9097, 0.9278
0.0461,  370.52, 0.9067, 0.8918, 0.9129, 0.8888, 0.9067
0.0553,  444.62, 0.8838, 0.8588, 0.8939, 0.8563, 0.8838
0.0645,  518.73, 0.8530, 0.8427, 0.8627, 0.7943, 0.8530
0.0737,  592.83, 0.8126, 0.8298, 0.8135, 0.7718, 0.8126
0.0830,  666.94, 0.7847, 0.7942, 0.7832, 0.7900, 0.7847
0.0922,  741.04, 0.7695, 0.7684, 0.7705, 0.7805, 0.7695
0.1014,  815.14, 0.7367, 0.7513, 0.7375, 0.7362, 0.7367
0.1106,  889.25, 0.7115, 0.7863, 0.6987, 0.7235, 0.7115
0.1198,  963.35, 0.6971, 0.7859, 0.6783, 0.6912, 0.6971
0.1290, 1037.46, 0.6748, 0.7221, 0.6694, 0.6157, 0.6748
0.1383, 1111.56, 0.6485, 0.6689, 0.6537, 0.5898, 0.6485
0.1475, 1185.66, 0.6202, 0.6295, 0.6267, 0.5880, 0.6202
0.1567, 1259.77, 0.5646, 0.5825, 0.5583, 0.5877, 0.5646
0.1659, 1333.87, 0.5284, 0.5295, 0.5250, 0.5655, 0.5284
0.1751, 1407.98, 0.5405, 0.5221, 0.5548, 0.4923, 0.5405
0.1843, 1482.08, 0.5130, 0.5147, 0.5234, 0.4571, 0.5130
0.1936, 1556.19, 0.4517, 0.4525, 0.4547, 0.4551, 0.4517
0.2028, 1630.29, 0.4104, 0.3697, 0.4231, 0.4101, 0.4104
0.2120, 1704.39, 0.3797, 0.3267, 0.3940, 0.3929, 0.3797
0.2212, 1778.50, 0.3707, 0.3222, 0.3805, 0.4142, 0.3707
0.2304, 1852.60, 0.3619, 0.3132, 0.3740, 0.3847, 0.3619
0.2396, 1926.71, 0.3247, 0.2674, 0.3409, 0.3342, 0.3247
0.2489, 2000.81, 0.3003, 0.2515, 0.3139, 0.3172, 0.3003
0.2581, 2074.91, 0.2834, 0.2648, 0.2889, 0.2974, 0.2834
0.2673, 2149.02, 0.2525, 0.2373, 0.2581, 0.2574, 0.2525
0.2765, 2223.12, 0.2373, 0.2132, 0.2482, 0.2246, 0.2373
0.2857, 2297.23, 0.2329, 0.2282, 0.2413, 0.2123, 0.2329
0.2949, 2371.33, 0.2228, 0.2362, 0.2275, 0.2040, 0.2228
0.3042, 2445.43, 0.2136, 0.2409, 0.2149, 0.1912, 0.2136
0.3134, 2519.54, 0.2089, 0.2533, 0.2046, 0.1837, 0.2089
0.3226, 2593.64, 0.2013, 0.2425, 0.1967, 0.1737, 0.2013
0.3318, 2667.75, 0.1827, 0.2179, 0.1787, 0.1592, 0.1827
0.3410, 2741.85, 0.1669, 0.2004, 0.1620, 0.1463, 0.1669
0.3502, 2815.95, 0.1509, 0.1806, 0.1459, 0.1312, 0.1509
0.3595, 2890.06, 0.1316, 0.1600, 0.1258, 0.1152, 0.1316
0.3687, 2964.16, 0.1145, 0.1435, 0.1080, 0.1002, 0.1145
0.3779, 3038.27, 0.0961, 0.1277, 0.0886, 0.0839, 0.0961
0.3871, 3112.37, 0.0765, 0.1090, 0.0687, 0.0666, 0.0765
0.3963, 3186.47, 0.0606, 0.0932, 0.0531, 0.0517, 0.0606
0.4055, 3260.58, 0.0501, 0.0865, 0.0418, 0.0416, 0.0501
0.4148, 3334.68, 0.0363, 0.0711, 0.0284, 0.0354, 0.0363
0.4240, 3408.79, 0.0164, 0.0450, 0.0102, 0.0254, 0.0164
0.4332, 3482.89, 0.0068, 0.0286, 0.0042, 0.0107, 0.0068
0.4424, 3556.99, 0.0125, 0.0273, 0.0111, 0.0008, 0.0125
0.4516, 3631.10, 0.0181, 0.0304, 0.0186, 0.0072, 0.0181
0.4608, 3705.20, 0.0242, 0.0297, 0.0285, 0.0135, 0.0242
0.4701, 3779.31, 0.0159, 0.0309, 0.0216, 0.0124, 0.0159
0.4793, 3853.41, 0.0089, 0.0485, 0.0050, 0.0069, 0.0089
0.4885, 3927.51, 0.0177, 0.0651, 0.0064, 0.0130, 0.0177
0.4977, 4001.62, 0.0116, 0.0548, 0.0078, 0.0157, 0.0116
0.5069, 4075.72, 0.0122, 0.0169, 0.0204, 0.0177, 0.0122
0.5161, 4149.83, 0.0224, 0.0330, 0.0265, 0.0153, 0.0224
0.5254, 4223.93, 0.0342, 0.0455, 0.0352, 0.0156, 0.0342
0.5346, 4298.03, 0.0468, 0.0487, 0.0491, 0.0220, 0.0468
0.5438, 4372.14, 0.0470, 0.0477, 0.0501, 0.0243, 0.0470
0.5530, 4446.24, 0.0442, 0.0463, 0.0492, 0.0158, 0.0442
0.5622, 4520.35, 0.0350, 0.0574, 0.0417, 0.0108, 0.0350
0.5714, 4594.45, 0.0172, 0.0803, 0.0214, 0.0198, 0.0172
0.5807, 4668.56, 0.0275, 0.1021, 0.0246, 0.0261, 0.0275
0.5899, 4742.66, 0.0341, 0.1038, 0.0443, 0.0338, 0.0341
0.5991, 4816.76, 0.0208, 0.0825, 0.0466, 0.0727, 0.0208
0.6083, 4890.87, 0.0299, 0.0762, 0.0474, 0.1046, 0.0299
0.6175, 4964.97, 0.0369, 0.0857, 0.0521, 0.1050, 0.0369
0.6268, 5039.08, 0.0395, 0.0706, 0.0601, 0.0893, 0.0395
0.6360, 5113.18, 0.0520, 0.0401, 0.0707, 0.0911, 0.0520
0.6452, 5187.28, 0.0650, 0.0377, 0.0773, 0.1235, 0.0650
0.6544, 5261.39, 0.0678, 0.0305, 0.0788, 0.1367, 0.0678
0.6636, 5335.49, 0.0618, 0.0282, 0.0731, 0.1173, 0.0618
0.6728, 5409.60, 0.0674, 0.0571, 0.0762, 0.1165, 0.0674
0.6821, 5483.70, 0.0796, 0.0955, 0.0868, 0.1266, 0.0796
0.6913, 5557.80, 0.0821, 0.1256, 0.0881, 0.1228, 0.0821
0.7005, 5631.91, 0.0790, 0.1482, 0.0834, 0.1117, 0.0790
0.7097, 5706.01, 0.0793, 0.1678, 0.0823, 0.1117, 0.0793
