Imatest,24.2.6, Master, SFR batch

Width & Height (pxl), 6024, 4020
Zone weights (Ctr-PtWy-Cor),  1.00,  0.75,  0.50
roi_mult, 3203  2029  3347  2229 ; 
Regions,1
Center,1
Part way,0
Corner,0

Secondary_rdout_1, MTF50.
Secondary_rdout_2, .
Date, 07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,07-May-2025 11:47:14,
File, cup_18.0 mm_25600ISO_+1EV_Dist2_OFF_Defocus2.tiff,cup_18.0 mm_25600ISO_+1EV_Dist2_OFF_Defocus1.tiff,cup_18.0 mm_25600ISO_+1EV_Dist2_ON_Defocus2.tiff,cup_18.0 mm_25600ISO_+1EV_Dist2_ON_Defocus1.tiff,cup_18.0 mm_25600ISO_+1EV_Dist2_OFF_Focused.tiff,cup_18.0 mm_25600ISO_+1EV_Dist2_ON_Focused.tiff,cup_18.0 mm_6400ISO_+1EV_Dist2_OFF_Defocus2.tiff,cup_18.0 mm_6400ISO_+1EV_Dist2_OFF_Defocus1.tiff,cup_18.0 mm_1600ISO_+1EV_Dist2_OFF_Defocus2.tiff,cup_18.0 mm_1600ISO_+1EV_Dist2_OFF_Defocus1.tiff,cup_18.0 mm_6400ISO_+1EV_Dist2_ON_Defocus2.tiff,cup_18.0 mm_6400ISO_+1EV_Dist2_ON_Defocus1.tiff,cup_18.0 mm_6400ISO_+1EV_Dist2_OFF_Focused.tiff,cup_18.0 mm_1600ISO_+1EV_Dist2_ON_Defocus2.tiff,cup_18.0 mm_1600ISO_+1EV_Dist2_ON_Defocus1.tiff,cup_18.0 mm_1600ISO_+1EV_Dist2_OFF_Focused.tiff,cup_18.0 mm_6400ISO_+1EV_Dist2_ON_Focused.tiff,cup_18.0 mm_1600ISO_+1EV_Dist2_ON_Focused.tiff,cup_18.0 mm_100ISO_+1EV_Dist2_OFF_Defocus2.tiff,cup_18.0 mm_100ISO_+1EV_Dist2_OFF_Defocus1.tiff,cup_18.0 mm_100ISO_+1EV_Dist2_ON_Defocus2.tiff,cup_18.0 mm_100ISO_+1EV_Dist2_ON_Defocus1.tiff,cup_18.0 mm_100ISO_+1EV_Dist2_OFF_Focused.tiff,cup_18.0 mm_100ISO_+1EV_Dist2_ON_Focused.tiff,
Camera, , , , , , , , , , , , , , , , , , , , , , , , 
Lens, , , , , , , , , , , , , , , , , , , , , , , , 
ISO speed, , , , , , , , , , , , , , , , , , , , , , , , 
Focal length, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
Shutter speed, , , , , , , , , , , , , , , , , , , , , , , , 
Aperture, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11

Plot title

Summary results for creating plots

MTF50 (Cy/Pxl) Mean Ctr,  0.1670,  0.0607,  0.1208,  0.0999,  0.2027,  0.1884,  0.1637,  0.0802,  0.1572,  0.0877,  0.0467,  0.0903,  0.1725,  0.0451,  0.0846,  0.1891,  0.2100,  0.1931,  0.1711,  0.0834,  0.0457,  0.0852,  0.1410,  0.1881
R1090 (pxl) Mean Ctr,  2.5702,  5.6953,  3.9503,  4.8226,  4.5858,  2.7244,  2.6591,  6.0448,  2.8019,  5.5248,  9.6404,  5.2263,  2.5591,  9.8422,  5.4852,  2.6998,  2.4994,  2.7537,  2.8374,  5.4067,  9.9174,  5.5654,  3.3034,  2.5313
CA (pxl) Mean Ctr,  0.3742,  0.5949,  0.5696,  1.4161,  1.4565,  0.8435,  0.6878,  0.8865,  0.3974,  0.1159,  0.7448,  0.5275,  0.4543,  0.3173,  1.1809,  0.2399,  0.1285,  0.5202,  0.3385,  0.1749,  0.3615,  0.2841,  0.2482,  0.0986
MTF50 (LW/PH) Mean Ctr,   1343.0,    488.0,    970.9,    802.9,   1629.8,   1514.5,   1316.1,    644.5,   1263.6,    705.5,    375.7,    726.2,   1387.2,    362.7,    680.5,   1520.7,   1688.1,   1552.3,   1375.7,    670.8,    367.5,    685.0,   1133.9,   1512.7
R1090 (/PH) Mean Ctr,   1564.1,    705.8,   1017.7,    833.6,    876.6,   1475.6,   1511.8,    665.0,   1434.7,    727.6,    417.0,    769.2,   1570.9,    408.4,    732.9,   1489.0,   1608.4,   1459.9,   1416.8,    743.5,    405.3,    722.3,   1216.9,   1588.1
Peak MTF Mean Ctr,   1.000,   1.000,   1.032,   1.000,   1.003,   1.026,   1.009,   1.000,   1.002,   1.004,   1.010,   1.002,   1.006,   1.000,   1.002,   1.000,   1.000,   1.005,   1.002,   1.003,   1.000,   1.001,   1.007,   1.009
MTF50P (Cy/Pxl) Mean Ctr,  0.1670,  0.0607,  0.1174,  0.0999,  0.2026,  0.1880,  0.1633,  0.0802,  0.1570,  0.0874,  0.0464,  0.0902,  0.1723,  0.0451,  0.0845,  0.1891,  0.2100,  0.1925,  0.1705,  0.0832,  0.0457,  0.0851,  0.1398,  0.1871
MTF50P (LW/PH) Mean Ctr,   1343.0,    488.0,    944.2,    802.9,   1628.7,   1511.6,   1312.6,    644.5,   1262.5,    702.5,    372.9,    725.5,   1385.1,    362.7,    679.6,   1520.7,   1688.1,   1547.7,   1370.6,    669.0,    367.5,    684.1,   1124.2,   1504.4
