Imatest,24.2.6, Master, SFR batch

Width & Height (pxl), 6024, 4020
Zone weights (Ctr-PtWy-Cor),  1.00,  0.75,  0.50
roi_mult, 3182  2009  3345  2206 ; 
Regions,1
Center,1
Part way,0
Corner,0

Secondary_rdout_1, MTF50.
Secondary_rdout_2, .
Date, 07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,07-May-2025 11:53:38,
File, sports ball_18.0 mm_25600ISO_+1EV_Dist2_OFF_Defocus2.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist2_OFF_Defocus1.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist2_ON_Defocus2.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist2_ON_Defocus1.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist2_OFF_Focused.tiff,sports ball_18.0 mm_25600ISO_+1EV_Dist2_ON_Focused.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist2_OFF_Defocus2.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist2_OFF_Defocus1.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist2_OFF_Defocus2.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist2_OFF_Defocus1.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist2_ON_Defocus2.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist2_ON_Defocus1.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist2_OFF_Focused.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist2_ON_Defocus2.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist2_ON_Defocus1.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist2_OFF_Focused.tiff,sports ball_18.0 mm_6400ISO_+1EV_Dist2_ON_Focused.tiff,sports ball_18.0 mm_1600ISO_+1EV_Dist2_ON_Focused.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist2_OFF_Defocus2.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist2_OFF_Defocus1.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist2_ON_Defocus2.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist2_ON_Defocus1.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist2_OFF_Focused.tiff,sports ball_18.0 mm_100ISO_+1EV_Dist2_ON_Focused.tiff,
Camera, , , , , , , , , , , , , , , , , , , , , , , , 
Lens, , , , , , , , , , , , , , , , , , , , , , , , 
ISO speed, , , , , , , , , , , , , , , , , , , , , , , , 
Focal length, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
Shutter speed, , , , , , , , , , , , , , , , , , , , , , , , 
Aperture, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11

Plot title

Summary results for creating plots

MTF50 (Cy/Pxl) Mean Ctr,  0.0155,  0.0534,  0.0150,  0.0439,  0.0867,  0.1140,  0.0158,  0.0569,  0.0158,  0.0522,  0.0159,  0.0523,  0.1682,  0.0159,  0.0517,  0.1820,  0.1399,  0.1640,  0.0158,  0.0540,  0.0159,  0.0533,  0.1721,  0.1748
R1090 (pxl) Mean Ctr, 26.7325,  9.7332, 25.7887,  8.8798,  4.0407,  3.5762, 28.7807,  8.8118, 30.9272,  8.0928, 26.9550,  8.7333,  2.6408, 28.6455,  8.6167,  2.7898,  3.0938,  2.8073, 28.8902,  8.6458, 31.2286,  8.6016,  2.8277,  2.8365
CA (pxl) Mean Ctr, 23.9629,  3.0057, 21.5466,  0.8909,  0.7407,  1.2292,  8.0025,  0.3747,  0.4450,  0.4940,  3.9238,  1.2901,  1.6068,  1.7710,  0.2566,  0.5142,  0.6009,  0.4233,  1.2079,  0.3799,  0.3163,  0.2065,  0.2284,  0.2575
MTF50 (LW/PH) Mean Ctr,    124.6,    429.4,    121.0,    353.1,    697.3,    916.8,    127.0,    457.3,    127.0,    419.7,    127.5,    420.6,   1352.5,    127.8,    415.8,   1463.2,   1124.7,   1318.6,    126.8,    433.8,    127.8,    428.9,   1383.4,   1405.3
R1090 (/PH) Mean Ctr,    150.4,    413.0,    155.9,    452.7,    994.9,   1124.1,    139.7,    456.2,    130.0,    496.7,    149.1,    460.3,   1522.3,    140.3,    466.5,   1441.0,   1299.4,   1432.0,    139.1,    465.0,    128.7,    467.4,   1421.7,   1417.3
Peak MTF Mean Ctr,   1.024,   1.003,   1.205,   1.000,   1.000,   1.096,   1.000,   1.000,   1.000,   1.000,   1.000,   1.006,   1.003,   1.000,   1.000,   1.001,   1.000,   1.003,   1.000,   1.000,   1.000,   1.000,   1.002,   1.002
MTF50P (Cy/Pxl) Mean Ctr,  0.5116,  0.0533,  0.5083,  0.0439,  0.0867,  0.1103,  0.0158,  0.0569,  0.0158,  0.0522,  0.0159,  0.0521,  0.1681,  0.0159,  0.0517,  0.1820,  0.1399,  0.1638,  0.0158,  0.0540,  0.0159,  0.0533,  0.1717,  0.1744
MTF50P (LW/PH) Mean Ctr,   4113.5,    428.9,   4087.0,    353.1,    697.3,    887.0,    127.0,    457.3,    127.0,    419.7,    127.5,    418.7,   1351.7,    127.8,    415.8,   1462.9,   1124.7,   1317.3,    126.8,    433.8,    127.8,    428.9,   1380.1,   1402.0
