Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_+1EV_Dist1_OFF_Defocus2.tiff
Run date,07-May-2025 11:37:26,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0030,   24.52, 0.9270, 0.9182, 0.9318, 0.9054, 0.9270
0.0061,   49.03, 0.7267, 0.7052, 0.7339, 0.7185, 0.7267
0.0091,   73.55, 0.4385, 0.4408, 0.4394, 0.4683, 0.4385
0.0122,   98.06, 0.1910, 0.2555, 0.2134, 0.2103, 0.1910
0.0152,  122.58, 0.0334, 0.1483, 0.0829, 0.0432, 0.0334
0.0183,  147.10, 0.0582, 0.1225, 0.0451, 0.1215, 0.0582
0.0213,  171.61, 0.0814, 0.1734, 0.1080, 0.1447, 0.0814
0.0244,  196.13, 0.1019, 0.1467, 0.1352, 0.1587, 0.1019
0.0274,  220.64, 0.0647, 0.1672, 0.1434, 0.1448, 0.0647
0.0305,  245.16, 0.0935, 0.2856, 0.1477, 0.1367, 0.0935
0.0335,  269.68, 0.1344, 0.1400, 0.1682, 0.2013, 0.1344
0.0366,  294.19, 0.1363, 0.3476, 0.1235, 0.0332, 0.1363
0.0396,  318.71, 0.0550, 0.3602, 0.0933, 0.2230, 0.0550
0.0427,  343.22, 0.0444, 0.2143, 0.0306, 0.1523, 0.0444
0.0457,  367.74, 0.1494, 0.3877, 0.1432, 0.3197, 0.1494
0.0488,  392.26, 0.1383, 0.3328, 0.1768, 0.2672, 0.1383
0.0518,  416.77, 0.0549, 0.2813, 0.0834, 0.0408, 0.0549
0.0549,  441.29, 0.1426, 0.3177, 0.1615, 0.2044, 0.1426
0.0579,  465.80, 0.1037, 0.4285, 0.0623, 0.2154, 0.1037
0.0610,  490.32, 0.0967, 0.7234, 0.1502, 0.2391, 0.0967
0.0640,  514.84, 0.1511, 0.5656, 0.1944, 0.1797, 0.1511
0.0671,  539.35, 0.1464, 0.2562, 0.1609, 0.2220, 0.1464
0.0701,  563.87, 0.1065, 0.2966, 0.0877, 0.1949, 0.1065
0.0732,  588.38, 0.0805, 0.2955, 0.1949, 0.1729, 0.0805
0.0762,  612.90, 0.1688, 0.0996, 0.2934, 0.3414, 0.1688
0.0793,  637.41, 0.1347, 0.1487, 0.2702, 0.4081, 0.1347
0.0823,  661.93, 0.1188, 0.3720, 0.2496, 0.4701, 0.1188
0.0854,  686.45, 0.0577, 0.8538, 0.2702, 0.3827, 0.0577
