Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_100ISO_+1EV_Dist1_ON_Defocus2.tiff
Run date,07-May-2025 11:32:46,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0031,   24.56, 0.9353, 0.9393, 0.9340, 0.9373, 0.9353
0.0061,   49.12, 0.7510, 0.7545, 0.7490, 0.7605, 0.7510
0.0092,   73.69, 0.5102, 0.5113, 0.5078, 0.5305, 0.5102
0.0122,   98.25, 0.2705, 0.2753, 0.2666, 0.2945, 0.2705
0.0153,  122.81, 0.0691, 0.0723, 0.0663, 0.0881, 0.0691
0.0183,  147.37, 0.0596, 0.0614, 0.0603, 0.0477, 0.0596
0.0214,  171.94, 0.1082, 0.1120, 0.1078, 0.1028, 0.1082
0.0244,  196.50, 0.0899, 0.1002, 0.0870, 0.0911, 0.0899
0.0275,  221.06, 0.0443, 0.0539, 0.0414, 0.0511, 0.0443
0.0306,  245.62, 0.0024, 0.0057, 0.0035, 0.0124, 0.0024
0.0336,  270.19, 0.0339, 0.0343, 0.0351, 0.0364, 0.0339
0.0367,  294.75, 0.0528, 0.0403, 0.0571, 0.0531, 0.0528
0.0397,  319.31, 0.0482, 0.0376, 0.0514, 0.0466, 0.0482
0.0428,  343.87, 0.0214, 0.0205, 0.0222, 0.0163, 0.0214
0.0458,  368.43, 0.0032, 0.0146, 0.0076, 0.0118, 0.0032
0.0489,  393.00, 0.0228, 0.0126, 0.0291, 0.0279, 0.0228
0.0519,  417.56, 0.0325, 0.0382, 0.0338, 0.0321, 0.0325
0.0550,  442.12, 0.0283, 0.0331, 0.0269, 0.0321, 0.0283
0.0580,  466.68, 0.0202, 0.0064, 0.0242, 0.0236, 0.0202
0.0611,  491.25, 0.0106, 0.0193, 0.0161, 0.0088, 0.0106
0.0642,  515.81, 0.0196, 0.0296, 0.0169, 0.0264, 0.0196
0.0672,  540.37, 0.0175, 0.0191, 0.0192, 0.0122, 0.0175
0.0703,  564.93, 0.0129, 0.0347, 0.0133, 0.0026, 0.0129
0.0733,  589.50, 0.0101, 0.0508, 0.0073, 0.0062, 0.0101
0.0764,  614.06, 0.0022, 0.0262, 0.0051, 0.0242, 0.0022
0.0794,  638.62, 0.0091, 0.0172, 0.0083, 0.0365, 0.0091
0.0825,  663.18, 0.0081, 0.0214, 0.0044, 0.0197, 0.0081
0.0855,  687.75, 0.0083, 0.0046, 0.0153, 0.0308, 0.0083
0.0886,  712.31, 0.0129, 0.0298, 0.0132, 0.0355, 0.0129
0.0917,  736.87, 0.0115, 0.0486, 0.0106, 0.0293, 0.0115
0.0947,  761.43, 0.0081, 0.0452, 0.0135, 0.0108, 0.0081
0.0978,  785.99, 0.0158, 0.0280, 0.0174, 0.0160, 0.0158
0.1008,  810.56, 0.0193, 0.0316, 0.0190, 0.0127, 0.0193
0.1039,  835.12, 0.0187, 0.0121, 0.0238, 0.0187, 0.0187
0.1069,  859.68, 0.0169, 0.0175, 0.0241, 0.0238, 0.0169
0.1100,  884.24, 0.0102, 0.0267, 0.0073, 0.0084, 0.0102
0.1130,  908.81, 0.0193, 0.0345, 0.0191, 0.0114, 0.0193
0.1161,  933.37, 0.0100, 0.0282, 0.0138, 0.0148, 0.0100
0.1191,  957.93, 0.0077, 0.0277, 0.0117, 0.0170, 0.0077
0.1222,  982.49, 0.0119, 0.0233, 0.0118, 0.0151, 0.0119
0.1253, 1007.06, 0.0153, 0.0318, 0.0269, 0.0270, 0.0153
0.1283, 1031.62, 0.0145, 0.0347, 0.0277, 0.0328, 0.0145
0.1314, 1056.18, 0.0059, 0.0126, 0.0118, 0.0389, 0.0059
0.1344, 1080.74, 0.0057, 0.0122, 0.0061, 0.0275, 0.0057
0.1375, 1105.30, 0.0104, 0.0287, 0.0069, 0.0175, 0.0104
0.1405, 1129.87, 0.0108, 0.0083, 0.0138, 0.0284, 0.0108
0.1436, 1154.43, 0.0058, 0.0232, 0.0143, 0.0290, 0.0058
0.1466, 1178.99, 0.0118, 0.0366, 0.0070, 0.0249, 0.0118
0.1497, 1203.55, 0.0300, 0.0519, 0.0319, 0.0262, 0.0300
0.1528, 1228.12, 0.0243, 0.0334, 0.0276, 0.0230, 0.0243
0.1558, 1252.68, 0.0098, 0.0172, 0.0095, 0.0121, 0.0098
0.1589, 1277.24, 0.0133, 0.0118, 0.0181, 0.0302, 0.0133
0.1619, 1301.80, 0.0062, 0.0410, 0.0026, 0.0393, 0.0062
0.1650, 1326.37, 0.0214, 0.0456, 0.0200, 0.0397, 0.0214
0.1680, 1350.93, 0.0082, 0.0178, 0.0104, 0.0405, 0.0082
0.1711, 1375.49, 0.0302, 0.0624, 0.0267, 0.0607, 0.0302
0.1741, 1400.05, 0.0169, 0.0525, 0.0096, 0.0636, 0.0169
0.1772, 1424.61, 0.0252, 0.0129, 0.0333, 0.0328, 0.0252
0.1802, 1449.18, 0.0294, 0.0105, 0.0417, 0.0358, 0.0294
0.1833, 1473.74, 0.0140, 0.0284, 0.0224, 0.0522, 0.0140
0.1864, 1498.30, 0.0110, 0.0241, 0.0162, 0.0435, 0.0110
0.1894, 1522.86, 0.0140, 0.0110, 0.0200, 0.0195, 0.0140
0.1925, 1547.43, 0.0151, 0.0271, 0.0233, 0.0317, 0.0151
0.1955, 1571.99, 0.0264, 0.0322, 0.0347, 0.0470, 0.0264
0.1986, 1596.55, 0.0295, 0.0297, 0.0345, 0.0238, 0.0295
0.2016, 1621.11, 0.0103, 0.0076, 0.0119, 0.0381, 0.0103
0.2047, 1645.68, 0.0055, 0.0097, 0.0083, 0.0211, 0.0055
0.2077, 1670.24, 0.0148, 0.0146, 0.0215, 0.0099, 0.0148
0.2108, 1694.80, 0.0251, 0.0099, 0.0334, 0.0294, 0.0251
0.2139, 1719.36, 0.0224, 0.0348, 0.0261, 0.0372, 0.0224
0.2169, 1743.93, 0.0104, 0.0527, 0.0222, 0.0190, 0.0104
0.2200, 1768.49, 0.0135, 0.0629, 0.0360, 0.0059, 0.0135
0.2230, 1793.05, 0.0032, 0.0594, 0.0205, 0.0089, 0.0032
0.2261, 1817.61, 0.0070, 0.0120, 0.0140, 0.0373, 0.0070
