Imatest,24.2.6, Master, SFR
File,potted plant_55.0 mm_25600ISO_0EV_Dist1_ON_Defocus1.tiff
Run date,12-May-2025 16:38:52,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0032,   26.12, 0.9498, 0.9728, 0.9443, 0.9526, 0.9498
0.0065,   52.24, 0.7956, 0.7723, 0.7909, 0.9051, 0.7956
0.0097,   78.36, 0.6096, 0.6862, 0.5783, 0.7685, 0.6096
0.0130,  104.48, 0.4036, 0.4909, 0.3632, 0.6085, 0.4036
0.0162,  130.60, 0.2823, 0.2945, 0.2678, 0.3980, 0.2823
0.0195,  156.72, 0.2237, 0.3932, 0.1888, 0.2548, 0.2237
0.0227,  182.85, 0.1411, 0.5140, 0.1044, 0.1129, 0.1411
0.0260,  208.97, 0.0951, 0.4884, 0.0954, 0.0559, 0.0951
0.0292,  235.09, 0.0792, 0.5003, 0.0783, 0.1155, 0.0792
0.0325,  261.21, 0.0683, 0.3747, 0.0667, 0.1074, 0.0683
0.0357,  287.33, 0.1109, 0.3097, 0.1192, 0.4149, 0.1109
0.0390,  313.45, 0.0818, 0.2303, 0.1120, 0.4609, 0.0818
0.0422,  339.57, 0.1243, 0.1112, 0.1682, 0.2731, 0.1243
0.0455,  365.69, 0.2084, 0.4684, 0.2141, 0.4549, 0.2084
0.0487,  391.81, 0.1532, 0.4487, 0.1404, 0.4218, 0.1532
0.0520,  417.93, 0.0927, 0.7995, 0.2284, 0.2612, 0.0927
0.0552,  444.05, 0.0346, 0.8017, 0.2070, 0.2478, 0.0346
0.0585,  470.17, 0.1333, 0.5192, 0.2949, 0.3664, 0.1333
0.0617,  496.29, 0.1609, 1.1890, 0.4989, 0.3695, 0.1609
0.0650,  522.41, 0.1678, 1.1441, 0.2332, 0.2881, 0.1678
0.0682,  548.54, 0.1483, 1.1408, 0.2468, 0.3655, 0.1483
0.0715,  574.66, 0.1420, 1.2948, 0.2828, 0.2679, 0.1420
0.0747,  600.78, 0.2166, 1.3707, 0.0830, 0.4061, 0.2166
0.0780,  626.90, 0.1135, 0.7868, 0.0777, 0.5265, 0.1135
0.0812,  653.02, 0.2160, 0.5766, 0.1841, 0.7644, 0.2160
0.0845,  679.14, 0.3731, 0.7893, 0.4507, 0.7253, 0.3731
0.0877,  705.26, 0.1407, 0.8816, 0.3292, 0.5899, 0.1407
0.0910,  731.38, 0.2327, 0.7000, 0.4309, 0.6804, 0.2327
0.0942,  757.50, 0.3483, 0.7272, 0.4272, 0.8789, 0.3483
0.0975,  783.62, 0.1963, 0.7778, 0.1827, 0.8217, 0.1963
0.1007,  809.74, 0.1407, 0.3903, 0.2778, 0.2872, 0.1407
0.1040,  835.86, 0.2895, 0.1934, 0.3512, 0.1542, 0.2895
0.1072,  861.98, 0.1921, 0.6422, 0.1462, 0.1291, 0.1921
0.1105,  888.11, 0.2997, 0.6642, 0.2904, 0.2659, 0.2997
0.1137,  914.23, 0.2653, 0.6573, 0.4851, 0.2151, 0.2653
0.1170,  940.35, 0.1256, 1.3556, 0.1399, 0.4687, 0.1256
0.1202,  966.47, 0.4310, 1.2762, 0.3558, 0.5245, 0.4310
0.1235,  992.59, 0.2741, 0.5893, 0.2319, 0.0791, 0.2741
0.1267, 1018.71, 0.1631, 0.6154, 0.3124, 0.5064, 0.1631
0.1300, 1044.83, 0.1946, 0.8645, 0.2476, 0.6640, 0.1946
0.1332, 1070.95, 0.3124, 1.4202, 0.1785, 0.5757, 0.3124
0.1365, 1097.07, 0.3244, 2.1386, 0.2750, 0.3156, 0.3244
0.1397, 1123.19, 0.0699, 1.6701, 0.2926, 0.1055, 0.0699
