Imatest,24.2.6, Master, SFR
File,car_55.0 mm_100ISO_-2EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 16:06:28,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0032,   26.13, 0.9120, 0.9148, 0.9105, 0.9189, 0.9120
0.0065,   52.25, 0.6817, 0.6862, 0.6785, 0.6984, 0.6817
0.0097,   78.38, 0.3819, 0.3874, 0.3773, 0.4098, 0.3819
0.0130,  104.50, 0.1212, 0.1304, 0.1146, 0.1584, 0.1212
0.0162,  130.63, 0.0508, 0.0477, 0.0559, 0.0142, 0.0508
0.0195,  156.75, 0.1040, 0.1041, 0.1082, 0.0649, 0.1040
0.0227,  182.88, 0.0783, 0.0817, 0.0790, 0.0619, 0.0783
0.0260,  209.01, 0.0128, 0.0139, 0.0130, 0.0239, 0.0128
0.0292,  235.13, 0.0339, 0.0453, 0.0343, 0.0294, 0.0339
0.0325,  261.26, 0.0529, 0.0608, 0.0505, 0.0668, 0.0529
0.0357,  287.38, 0.0459, 0.0508, 0.0444, 0.0602, 0.0459
0.0390,  313.51, 0.0220, 0.0122, 0.0275, 0.0379, 0.0220
0.0422,  339.63, 0.0174, 0.0500, 0.0138, 0.0215, 0.0174
0.0455,  365.76, 0.0326, 0.0641, 0.0238, 0.0373, 0.0326
0.0487,  391.88, 0.0296, 0.0342, 0.0289, 0.0585, 0.0296
0.0520,  418.01, 0.0183, 0.0752, 0.0036, 0.0598, 0.0183
0.0552,  444.14, 0.0291, 0.0916, 0.0275, 0.0873, 0.0291
0.0585,  470.26, 0.0314, 0.1064, 0.0238, 0.0623, 0.0314
0.0617,  496.39, 0.0072, 0.0775, 0.0077, 0.0601, 0.0072
0.0650,  522.51, 0.0146, 0.0188, 0.0195, 0.0549, 0.0146
0.0682,  548.64, 0.0163, 0.0304, 0.0169, 0.0289, 0.0163
0.0715,  574.76, 0.0266, 0.0710, 0.0272, 0.0969, 0.0266
0.0747,  600.89, 0.0414, 0.0841, 0.0631, 0.0755, 0.0414
0.0780,  627.02, 0.0281, 0.0727, 0.0547, 0.0138, 0.0281
0.0812,  653.14, 0.0042, 0.0661, 0.0159, 0.0419, 0.0042
0.0845,  679.27, 0.0222, 0.0647, 0.0513, 0.0464, 0.0222
0.0877,  705.39, 0.0357, 0.1006, 0.0823, 0.0702, 0.0357
0.0910,  731.52, 0.0293, 0.1411, 0.0746, 0.0632, 0.0293
0.0942,  757.64, 0.0175, 0.1178, 0.0309, 0.0464, 0.0175
0.0975,  783.77, 0.0272, 0.1419, 0.0717, 0.0353, 0.0272
0.1007,  809.89, 0.0411, 0.1226, 0.0970, 0.0465, 0.0411
0.1040,  836.02, 0.0384, 0.0363, 0.0692, 0.0596, 0.0384
0.1072,  862.15, 0.0416, 0.0392, 0.0679, 0.0721, 0.0416
0.1105,  888.27, 0.0449, 0.0577, 0.0788, 0.0186, 0.0449
0.1137,  914.40, 0.0254, 0.1096, 0.0337, 0.0520, 0.0254
0.1170,  940.52, 0.0432, 0.0988, 0.0562, 0.0271, 0.0432
0.1202,  966.65, 0.0576, 0.0344, 0.0692, 0.0715, 0.0576
0.1235,  992.77, 0.0434, 0.1115, 0.0463, 0.0934, 0.0434
0.1267, 1018.90, 0.0348, 0.0744, 0.0580, 0.0859, 0.0348
0.1300, 1045.03, 0.0365, 0.0252, 0.0652, 0.1100, 0.0365
0.1332, 1071.15, 0.0616, 0.0929, 0.0840, 0.0779, 0.0616
0.1365, 1097.28, 0.0579, 0.0857, 0.0844, 0.1156, 0.0579
0.1397, 1123.40, 0.0442, 0.0217, 0.0786, 0.1475, 0.0442
0.1430, 1149.53, 0.0104, 0.0722, 0.0375, 0.0714, 0.0104
0.1462, 1175.65, 0.0366, 0.0828, 0.0359, 0.0404, 0.0366
0.1495, 1201.78, 0.0308, 0.0927, 0.0496, 0.0199, 0.0308
0.1527, 1227.90, 0.0149, 0.0518, 0.0101, 0.0918, 0.0149
0.1560, 1254.03, 0.0263, 0.0140, 0.0403, 0.1032, 0.0263
0.1592, 1280.16, 0.0433, 0.0287, 0.0565, 0.0422, 0.0433
0.1625, 1306.28, 0.0549, 0.0134, 0.0772, 0.0060, 0.0549
0.1657, 1332.41, 0.0375, 0.0509, 0.0684, 0.0331, 0.0375
0.1690, 1358.53, 0.0050, 0.0764, 0.0292, 0.0919, 0.0050
0.1722, 1384.66, 0.0583, 0.1602, 0.0418, 0.0856, 0.0583
0.1755, 1410.78, 0.0684, 0.1570, 0.0389, 0.1047, 0.0684
0.1787, 1436.91, 0.0182, 0.1021, 0.0543, 0.0904, 0.0182
0.1820, 1463.04, 0.0245, 0.1471, 0.0578, 0.0585, 0.0245
0.1852, 1489.16, 0.0311, 0.1097, 0.0346, 0.0556, 0.0311
0.1885, 1515.29, 0.0319, 0.0998, 0.0178, 0.0974, 0.0319
0.1917, 1541.41, 0.0483, 0.1527, 0.0169, 0.0987, 0.0483
0.1950, 1567.54, 0.0256, 0.0427, 0.0237, 0.1545, 0.0256
0.1982, 1593.66, 0.0285, 0.1100, 0.0556, 0.0927, 0.0285
0.2015, 1619.79, 0.0080, 0.0890, 0.0111, 0.1190, 0.0080
0.2047, 1645.91, 0.0447, 0.0420, 0.0450, 0.1031, 0.0447
0.2080, 1672.04, 0.0358, 0.1155, 0.0181, 0.0409, 0.0358
0.2112, 1698.17, 0.0238, 0.0252, 0.0244, 0.0660, 0.0238
0.2145, 1724.29, 0.0441, 0.1097, 0.0262, 0.0502, 0.0441
0.2177, 1750.42, 0.0215, 0.0183, 0.0215, 0.0540, 0.0215
0.2210, 1776.54, 0.0577, 0.0226, 0.0782, 0.0504, 0.0577
0.2242, 1802.67, 0.0563, 0.0414, 0.0787, 0.0407, 0.0563
0.2275, 1828.79, 0.0133, 0.0784, 0.0343, 0.1411, 0.0133
0.2307, 1854.92, 0.0204, 0.0558, 0.0081, 0.1233, 0.0204
0.2340, 1881.05, 0.0429, 0.0423, 0.0503, 0.0565, 0.0429
0.2372, 1907.17, 0.0128, 0.0396, 0.0120, 0.0309, 0.0128
0.2405, 1933.30, 0.0723, 0.0705, 0.0833, 0.1113, 0.0723
0.2437, 1959.42, 0.1186, 0.0331, 0.1594, 0.1552, 0.1186
0.2470, 1985.55, 0.1203, 0.0484, 0.1852, 0.0622, 0.1203
