Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_-2EV_Dist1_ON_Focused.tiff
Run date,12-May-2025 16:26:17,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0032,   26.12, 0.9598, 0.9102, 0.9714, 0.9731, 0.9598
0.0065,   52.23, 0.8768, 0.7163, 0.9111, 0.9394, 0.8768
0.0097,   78.35, 0.8111, 0.5951, 0.8716, 0.8687, 0.8111
0.0130,  104.46, 0.7208, 0.5161, 0.7689, 0.7986, 0.7208
0.0162,  130.58, 0.5504, 0.9035, 0.5524, 0.9588, 0.5504
0.0195,  156.69, 0.3977, 1.0014, 0.2909, 1.0535, 0.3977
0.0227,  182.81, 0.2830, 0.7543, 0.1422, 0.7319, 0.2830
0.0260,  208.92, 0.2831, 0.6279, 0.2734, 0.1189, 0.2831
0.0292,  235.04, 0.3573, 1.1327, 0.2252, 0.5152, 0.3573
0.0325,  261.15, 0.2551, 2.1535, 0.2193, 0.3012, 0.2551
0.0357,  287.27, 0.2157, 1.7394, 0.6240, 0.6052, 0.2157
0.0390,  313.39, 0.6614, 0.8912, 0.9301, 0.8961, 0.6614
0.0422,  339.50, 0.6306, 0.7221, 0.6873, 0.1042, 0.6306
0.0455,  365.62, 0.6681, 0.9558, 0.6064, 0.7034, 0.6681
0.0487,  391.73, 0.8689, 1.2446, 0.8510, 0.4443, 0.8689
0.0520,  417.85, 0.5997, 1.6871, 0.3567, 0.6861, 0.5997
0.0552,  443.96, 0.7541, 0.6026, 0.7643, 1.4725, 0.7541
0.0585,  470.08, 1.0920, 2.7961, 1.4902, 1.2756, 1.0920
0.0617,  496.19, 1.4695, 3.7623, 1.6204, 0.6851, 1.4695
0.0650,  522.31, 1.4321, 2.6386, 1.3546, 0.3539, 1.4321
0.0682,  548.43, 1.0751, 1.9830, 1.0610, 0.8267, 1.0751
0.0715,  574.54, 0.7303, 1.3379, 0.9373, 1.9723, 0.7303
0.0747,  600.66, 0.2114, 0.9584, 0.4896, 1.6800, 0.2114
0.0780,  626.77, 0.4081, 2.9631, 0.3186, 1.8498, 0.4081
0.0812,  652.89, 0.4427, 2.3542, 0.5153, 1.7903, 0.4427
0.0845,  679.00, 0.8750, 1.4756, 0.8563, 0.6334, 0.8750
0.0877,  705.12, 1.2473, 2.3999, 1.2591, 0.5861, 1.2473
0.0909,  731.23, 0.5143, 3.5007, 0.2328, 0.4437, 0.5143
0.0942,  757.35, 0.6368, 2.0729, 1.4426, 0.8260, 0.6368
0.0974,  783.46, 0.8536, 2.6155, 1.4359, 0.6383, 0.8536
0.1007,  809.58, 0.3232, 2.0387, 0.7980, 1.3807, 0.3232
0.1039,  835.70, 0.5150, 2.2848, 0.8288, 1.8416, 0.5150
0.1072,  861.81, 0.8149, 3.4167, 1.7576, 2.9825, 0.8149
0.1104,  887.93, 1.1983, 2.3059, 2.4055, 3.3541, 1.1983
0.1137,  914.04, 1.1988, 1.7267, 1.7512, 2.1304, 1.1988
0.1169,  940.16, 0.9735, 1.7166, 0.8741, 2.2334, 0.9735
0.1202,  966.27, 1.1532, 1.3962, 1.0334, 2.4472, 1.1532
0.1234,  992.39, 1.5229, 0.9563, 1.9464, 1.8806, 1.5229
0.1267, 1018.50, 1.3365, 0.9079, 1.9240, 0.4257, 1.3365
0.1299, 1044.62, 0.9717, 2.0282, 0.7958, 0.8974, 0.9717
0.1332, 1070.73, 2.1471, 2.4359, 2.3647, 1.3157, 2.1471
