Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_25600ISO_0EV_Dist1_ON_Focused.tiff
Run date,12-May-2025 15:51:31,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0033,   26.14, 0.9871, 0.9706, 0.9904, 0.9980, 0.9871
0.0065,   52.28, 0.9435, 0.8506, 0.9646, 0.9736, 0.9435
0.0098,   78.42, 0.8749, 0.7142, 0.9153, 0.8956, 0.8749
0.0130,  104.56, 0.8139, 0.6333, 0.8675, 0.7521, 0.8139
0.0163,  130.70, 0.7397, 0.5254, 0.8043, 0.6316, 0.7397
0.0195,  156.84, 0.5973, 0.4198, 0.6530, 0.5612, 0.5973
0.0228,  182.98, 0.4691, 0.6235, 0.4642, 0.5104, 0.4691
0.0260,  209.12, 0.4410, 0.6954, 0.3773, 0.5397, 0.4410
0.0293,  235.26, 0.3943, 0.4061, 0.3850, 0.5251, 0.3943
0.0325,  261.40, 0.2687, 0.4642, 0.2550, 0.5457, 0.2687
0.0358,  287.54, 0.1396, 0.5514, 0.1445, 0.5575, 0.1396
0.0390,  313.68, 0.0896, 0.2019, 0.0264, 0.4448, 0.0896
0.0423,  339.82, 0.1065, 0.1301, 0.0833, 0.4376, 0.1065
0.0455,  365.96, 0.1124, 0.2478, 0.0734, 0.1867, 0.1124
0.0488,  392.10, 0.2175, 0.5827, 0.1743, 0.1839, 0.2175
0.0520,  418.24, 0.2997, 0.7231, 0.2923, 0.1613, 0.2997
0.0553,  444.38, 0.3099, 0.6057, 0.3620, 0.1332, 0.3099
0.0585,  470.52, 0.3160, 0.3774, 0.4360, 0.2671, 0.3160
0.0618,  496.66, 0.4377, 0.8211, 0.4286, 0.4778, 0.4377
0.0650,  522.80, 0.2778, 0.7311, 0.2136, 0.5863, 0.2778
0.0683,  548.94, 0.0810, 0.2959, 0.0456, 0.4281, 0.0810
0.0715,  575.08, 0.2309, 0.8771, 0.1329, 0.2123, 0.2309
0.0748,  601.22, 0.3200, 1.0119, 0.2354, 0.4361, 0.3200
0.0780,  627.36, 0.3317, 0.4019, 0.4196, 0.2995, 0.3317
0.0813,  653.50, 0.2884, 0.9942, 0.4228, 0.3483, 0.2884
0.0845,  679.64, 0.2103, 0.7716, 0.4333, 0.1400, 0.2103
0.0878,  705.78, 0.3100, 0.1985, 0.4176, 0.2213, 0.3100
0.0910,  731.92, 0.3163, 1.0383, 0.1992, 0.4422, 0.3163
0.0943,  758.06, 0.1095, 1.4193, 0.3679, 0.5732, 0.1095
0.0975,  784.20, 0.4510, 1.1483, 0.8460, 0.6930, 0.4510
0.1008,  810.34, 0.5658, 0.7235, 0.7876, 0.4090, 0.5658
0.1040,  836.48, 0.5441, 0.8824, 0.6604, 0.7508, 0.5441
0.1073,  862.62, 0.5576, 1.3119, 0.5076, 0.6733, 0.5576
0.1105,  888.76, 0.4626, 1.3308, 0.3328, 0.4437, 0.4626
0.1138,  914.90, 0.4477, 1.3155, 0.3243, 0.5530, 0.4477
0.1170,  941.04, 0.4641, 1.5098, 0.2848, 0.6532, 0.4641
0.1203,  967.18, 0.3662, 0.8621, 0.2535, 0.5630, 0.3662
0.1235,  993.32, 0.2308, 0.2306, 0.2661, 0.4380, 0.2308
0.1268, 1019.46, 0.1829, 0.6530, 0.2939, 0.5630, 0.1829
0.1300, 1045.60, 0.1892, 1.2558, 0.5574, 0.3347, 0.1892
0.1333, 1071.74, 0.4162, 1.4130, 0.9360, 0.5297, 0.4162
0.1366, 1097.88, 0.3408, 1.1309, 0.6435, 0.4186, 0.3408
0.1398, 1124.02, 0.3923, 0.4151, 0.5673, 0.5344, 0.3923
0.1431, 1150.16, 0.2927, 0.8712, 0.2524, 0.5586, 0.2927
0.1463, 1176.30, 0.6718, 1.5862, 0.9122, 0.7006, 0.6718
0.1496, 1202.44, 0.3657, 0.8984, 0.7203, 1.0629, 0.3657
0.1528, 1228.58, 0.4486, 0.2992, 0.6820, 0.7715, 0.4486
0.1561, 1254.72, 0.3117, 0.4202, 0.5152, 0.2290, 0.3117
0.1593, 1280.86, 0.1589, 0.3742, 0.3500, 0.5932, 0.1589
0.1626, 1307.00, 0.1964, 0.2418, 0.1436, 1.0871, 0.1964
0.1658, 1333.14, 0.3900, 1.0696, 0.6192, 0.6948, 0.3900
0.1691, 1359.28, 0.2844, 1.0996, 0.5498, 0.2515, 0.2844
0.1723, 1385.42, 0.2177, 1.4887, 0.5480, 0.6347, 0.2177
0.1756, 1411.56, 0.0746, 1.0206, 0.3569, 0.9632, 0.0746
0.1788, 1437.70, 0.2579, 1.5089, 0.5191, 0.8062, 0.2579
0.1821, 1463.84, 0.3644, 2.0078, 0.6298, 0.2078, 0.3644
0.1853, 1489.98, 0.3851, 1.7654, 0.6947, 0.4232, 0.3851
0.1886, 1516.12, 0.3393, 0.7802, 0.4350, 0.4658, 0.3393
0.1918, 1542.26, 0.2441, 0.8165, 0.1434, 0.8001, 0.2441
0.1951, 1568.40, 0.3771, 1.0645, 0.4031, 0.4603, 0.3771
0.1983, 1594.54, 0.4760, 1.0453, 0.6536, 0.2514, 0.4760
0.2016, 1620.68, 0.4672, 0.4033, 0.7237, 0.2527, 0.4672
0.2048, 1646.82, 0.3705, 0.3735, 0.6185, 0.3777, 0.3705
