Imatest,24.2.6, Master, SFR batch

Width & Height (pxl), 6024, 4020
Zone weights (Ctr-PtWy-Cor),  1.00,  0.75,  0.50
roi_mult, 3213  1976  3277  2120 ; 
Regions,1
Center,1
Part way,0
Corner,0

Secondary_rdout_1, MTF50.
Secondary_rdout_2, .
Date, 07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,07-May-2025 09:33:07,
File, cup_18.0 mm_100ISO_+1EV_Dist1_OFF_Defocus1.tiff,cup_18.0 mm_100ISO_+1EV_Dist1_OFF_Defocus2.tiff,cup_18.0 mm_100ISO_+1EV_Dist1_OFF_Focused.tiff,cup_18.0 mm_100ISO_+1EV_Dist1_ON_Defocus1.tiff,cup_18.0 mm_100ISO_+1EV_Dist1_ON_Defocus2.tiff,cup_18.0 mm_100ISO_+1EV_Dist1_ON_Focused.tiff,cup_18.0 mm_1600ISO_+1EV_Dist1_OFF_Defocus1.tiff,cup_18.0 mm_1600ISO_+1EV_Dist1_OFF_Defocus2.tiff,cup_18.0 mm_1600ISO_+1EV_Dist1_OFF_Focused.tiff,cup_18.0 mm_1600ISO_+1EV_Dist1_ON_Defocus1.tiff,cup_18.0 mm_1600ISO_+1EV_Dist1_ON_Defocus2.tiff,cup_18.0 mm_1600ISO_+1EV_Dist1_ON_Focused.tiff,cup_18.0 mm_25600ISO_+1EV_Dist1_OFF_Defocus1.tiff,cup_18.0 mm_25600ISO_+1EV_Dist1_OFF_Defocus2.tiff,cup_18.0 mm_25600ISO_+1EV_Dist1_OFF_Focused.tiff,cup_18.0 mm_25600ISO_+1EV_Dist1_ON_Defocus1.tiff,cup_18.0 mm_25600ISO_+1EV_Dist1_ON_Defocus2.tiff,cup_18.0 mm_25600ISO_+1EV_Dist1_ON_Focused.tiff,cup_18.0 mm_6400ISO_+1EV_Dist1_OFF_Defocus1.tiff,cup_18.0 mm_6400ISO_+1EV_Dist1_OFF_Defocus2.tiff,cup_18.0 mm_6400ISO_+1EV_Dist1_OFF_Focused.tiff,cup_18.0 mm_6400ISO_+1EV_Dist1_ON_Defocus1.tiff,cup_18.0 mm_6400ISO_+1EV_Dist1_ON_Defocus2.tiff,cup_18.0 mm_6400ISO_+1EV_Dist1_ON_Focused.tiff,
Camera, , , , , , , , , , , , , , , , , , , , , , , , 
Lens, , , , , , , , , , , , , , , , , , , , , , , , 
ISO speed, , , , , , , , , , , , , , , , , , , , , , , , 
Focal length, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
Shutter speed, , , , , , , , , , , , , , , , , , , , , , , , 
Aperture, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11, f/11

Plot title

Summary results for creating plots

MTF50 (Cy/Pxl) Mean Ctr,  0.0544,  0.0289,  0.1889,  0.0542,  0.0288,  0.1887,  0.0540,  0.0285,  0.1996,  0.0556,  0.0278,  0.1962,  0.0483,  0.0296,  0.1525,  0.0617,  0.0291,  0.1913,  0.0560,  0.0280,  0.2144,  0.0544,  0.0293,  0.2015
R1090 (pxl) Mean Ctr,  9.0303, 16.8498,  2.8294,  9.2394, 17.6665,  2.8355,  9.4737, 17.4713,  2.8716,  9.0587, 17.8655,  2.7050, 10.0825, 16.8778,  3.1399,  8.0964, 17.7797,  3.8637,  8.8870, 16.5132,  2.8698,  8.1831, 17.7875,  2.6854
CA (pxl) Mean Ctr,  0.1792,  0.4160,  0.2728,  0.2045,  0.2938,  0.2905,  0.6276,  0.6363,  0.4827,  0.4266,  0.4369,  0.4085,  0.9858,  2.5672,  0.8176,  2.2594,  1.1011,  1.4349,  0.2486,  0.7479,  0.6271,  0.1031,  0.3675,  0.6019
MTF50 (LW/PH) Mean Ctr,    437.6,    232.4,   1518.8,    435.8,    231.2,   1517.4,    434.3,    229.4,   1605.1,    447.3,    223.7,   1577.1,    388.4,    238.1,   1225.8,    496.3,    234.2,   1538.2,    450.2,    224.9,   1724.0,    437.6,    235.3,   1619.8
R1090 (/PH) Mean Ctr,    445.2,    238.6,   1420.8,    435.1,    227.5,   1417.8,    424.3,    230.1,   1399.9,    443.8,    225.0,   1486.2,    398.7,    238.2,   1280.3,    496.5,    226.1,   1040.5,    452.3,    243.4,   1400.8,    491.3,    226.0,   1497.0
Peak MTF Mean Ctr,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000
MTF50P (Cy/Pxl) Mean Ctr,  0.0544,  0.0289,  0.1889,  0.0542,  0.0288,  0.1887,  0.0540,  0.0285,  0.1996,  0.0556,  0.0278,  0.1962,  0.0483,  0.0296,  0.1525,  0.0617,  0.0291,  0.1913,  0.0560,  0.0280,  0.2144,  0.0544,  0.0293,  0.2015
MTF50P (LW/PH) Mean Ctr,    437.6,    232.4,   1518.8,    435.8,    231.2,   1517.4,    434.3,    229.4,   1605.1,    447.3,    223.7,   1577.1,    388.4,    238.1,   1225.8,    496.3,    234.2,   1538.2,    450.2,    224.9,   1724.0,    437.6,    235.3,   1619.8
