Imatest,24.2.6, Master, SFR
File,car_18.0 mm_1600ISO_-3EV_Dist1_OFF_Defocus2.tiff
Run date,12-May-2025 12:13:30,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0093,   74.64, 0.9821, 0.9761, 0.9808, 1.0103, 0.9821
0.0186,  149.27, 0.9040, 0.8792, 0.9039, 0.9679, 0.9040
0.0278,  223.91, 0.8010, 0.8251, 0.7866, 0.9080, 0.8010
0.0371,  298.54, 0.7738, 0.7815, 0.7936, 0.8421, 0.7738
0.0464,  373.18, 0.7078, 0.4639, 0.8106, 0.7811, 0.7078
0.0557,  447.81, 0.5456, 0.1718, 0.6336, 0.7643, 0.5456
0.0650,  522.45, 0.4936, 0.4967, 0.4979, 0.4659, 0.4936
0.0743,  597.09, 0.4674, 0.6675, 0.4656, 0.2717, 0.4674
0.0835,  671.72, 0.3132, 0.3273, 0.3592, 0.4120, 0.3132
0.0928,  746.36, 0.2343, 0.2754, 0.2973, 0.4381, 0.2343
0.1021,  820.99, 0.1950, 0.5757, 0.3151, 0.3382, 0.1950
0.1114,  895.63, 0.1284, 0.6166, 0.3273, 0.5478, 0.1284
0.1207,  970.27, 0.0913, 0.5301, 0.2784, 0.5948, 0.0913
0.1300, 1044.90, 0.1003, 0.7872, 0.3413, 0.2161, 0.1003
0.1392, 1119.54, 0.0880, 0.6646, 0.2441, 0.2025, 0.0880
0.1485, 1194.17, 0.1042, 0.4759, 0.1504, 0.4374, 0.1042
0.1578, 1268.81, 0.2463, 0.2973, 0.3192, 0.3145, 0.2463
0.1671, 1343.44, 0.3006, 0.5325, 0.3294, 0.1228, 0.3006
0.1764, 1418.08, 0.2100, 0.7560, 0.2774, 0.2460, 0.2100
0.1857, 1492.72, 0.0759, 0.1959, 0.1751, 0.5405, 0.0759
0.1949, 1567.35, 0.1087, 0.3889, 0.0603, 0.5012, 0.1087
0.2042, 1641.99, 0.1638, 0.9098, 0.1179, 0.2259, 0.1638
0.2135, 1716.62, 0.0657, 0.7802, 0.2592, 0.1378, 0.0657
0.2228, 1791.26, 0.2222, 0.1395, 0.3105, 0.4438, 0.2222
0.2321, 1865.90, 0.2457, 0.2969, 0.2915, 0.3242, 0.2457
0.2414, 1940.53, 0.1901, 0.1458, 0.2702, 0.4804, 0.1901
0.2506, 2015.17, 0.1482, 0.3573, 0.1676, 0.2118, 0.1482
0.2599, 2089.80, 0.1822, 0.2586, 0.2655, 0.2897, 0.1822
0.2692, 2164.44, 0.1790, 0.5878, 0.3150, 0.1692, 0.1790
0.2785, 2239.07, 0.1816, 1.0186, 0.2271, 0.4523, 0.1816
0.2878, 2313.71, 0.0914, 0.7015, 0.1642, 0.7602, 0.0914
0.2971, 2388.35, 0.0853, 0.4273, 0.1747, 0.6415, 0.0853
0.3063, 2462.98, 0.1587, 0.2610, 0.0867, 0.6152, 0.1587
0.3156, 2537.62, 0.3803, 0.5975, 0.3586, 0.4263, 0.3803
0.3249, 2612.25, 0.4046, 0.8751, 0.3763, 0.0986, 0.4046
0.3342, 2686.89, 0.2010, 0.6410, 0.1524, 0.4076, 0.2010
0.3435, 2761.52, 0.1427, 0.2625, 0.1517, 0.4082, 0.1427
0.3528, 2836.16, 0.1530, 0.3895, 0.2180, 0.3015, 0.1530
0.3620, 2910.80, 0.3125, 0.4668, 0.4411, 0.1474, 0.3125
0.3713, 2985.43, 0.4406, 0.5823, 0.4746, 0.3822, 0.4406
0.3806, 3060.07, 0.3520, 0.8273, 0.2631, 0.3551, 0.3520
0.3899, 3134.70, 0.2081, 0.7616, 0.0779, 0.2737, 0.2081
0.3992, 3209.34, 0.4638, 0.7492, 0.4186, 0.3286, 0.4638
