Imatest,24.2.6, Master, SFR
File,car_18.0 mm_100ISO_0EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 12:00:32,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0093,   74.77, 0.9825, 0.9748, 0.9841, 0.9887, 0.9825
0.0186,  149.54, 0.9271, 0.9014, 0.9332, 0.9405, 0.9271
0.0279,  224.32, 0.8476, 0.8123, 0.8564, 0.8622, 0.8476
0.0372,  299.09, 0.7560, 0.7271, 0.7621, 0.7792, 0.7560
0.0465,  373.86, 0.6634, 0.6363, 0.6671, 0.7073, 0.6634
0.0558,  448.63, 0.5825, 0.5586, 0.5835, 0.6463, 0.5825
0.0651,  523.40, 0.5019, 0.4826, 0.4997, 0.5814, 0.5019
0.0744,  598.18, 0.4207, 0.3990, 0.4183, 0.5067, 0.4207
0.0837,  672.95, 0.3450, 0.3170, 0.3450, 0.4280, 0.3450
0.0930,  747.72, 0.2713, 0.2428, 0.2728, 0.3410, 0.2713
0.1023,  822.49, 0.2039, 0.1847, 0.2050, 0.2588, 0.2039
0.1116,  897.27, 0.1512, 0.1320, 0.1529, 0.2406, 0.1512
0.1209,  972.04, 0.1052, 0.0977, 0.1003, 0.2152, 0.1052
0.1302, 1046.81, 0.0655, 0.0863, 0.0518, 0.1598, 0.0655
0.1395, 1121.58, 0.0303, 0.0680, 0.0143, 0.1593, 0.0303
0.1488, 1196.35, 0.0083, 0.0405, 0.0215, 0.1483, 0.0083
0.1581, 1271.13, 0.0222, 0.0173, 0.0366, 0.1164, 0.0222
0.1674, 1345.90, 0.0169, 0.0065, 0.0279, 0.0913, 0.0169
0.1767, 1420.67, 0.0173, 0.0302, 0.0305, 0.0781, 0.0173
0.1860, 1495.44, 0.0378, 0.0530, 0.0583, 0.0670, 0.0378
0.1953, 1570.21, 0.0421, 0.0413, 0.0648, 0.0278, 0.0421
0.2046, 1644.99, 0.0373, 0.0251, 0.0584, 0.0187, 0.0373
0.2139, 1719.76, 0.0389, 0.0206, 0.0544, 0.0224, 0.0389
0.2232, 1794.53, 0.0415, 0.0560, 0.0431, 0.0094, 0.0415
0.2325, 1869.30, 0.0441, 0.0755, 0.0387, 0.0170, 0.0441
0.2418, 1944.07, 0.0392, 0.0529, 0.0397, 0.0236, 0.0392
0.2511, 2018.85, 0.0238, 0.0277, 0.0319, 0.0167, 0.0238
0.2604, 2093.62, 0.0100, 0.0253, 0.0213, 0.0037, 0.0100
0.2697, 2168.39, 0.0138, 0.0335, 0.0183, 0.0046, 0.0138
0.2790, 2243.16, 0.0279, 0.0557, 0.0218, 0.0213, 0.0279
0.2883, 2317.93, 0.0464, 0.0665, 0.0414, 0.0391, 0.0464
0.2976, 2392.71, 0.0528, 0.0620, 0.0520, 0.0406, 0.0528
0.3069, 2467.48, 0.0525, 0.0569, 0.0542, 0.0407, 0.0525
0.3162, 2542.25, 0.0506, 0.0564, 0.0523, 0.0413, 0.0506
0.3255, 2617.02, 0.0474, 0.0535, 0.0497, 0.0304, 0.0474
0.3348, 2691.80, 0.0492, 0.0518, 0.0540, 0.0187, 0.0492
0.3441, 2766.57, 0.0467, 0.0438, 0.0529, 0.0193, 0.0467
0.3534, 2841.34, 0.0339, 0.0319, 0.0386, 0.0258, 0.0339
0.3627, 2916.11, 0.0215, 0.0178, 0.0242, 0.0272, 0.0215
