Imatest,24.2.6, Master, SFR
File,potted plant_18.0 mm_1600ISO_-1EV_Dist1_ON_Focused.tiff
Run date,12-May-2025 13:22:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0092,   74.09, 0.9890, 0.9852, 0.9888, 1.0047, 0.9890
0.0184,  148.18, 0.9702, 0.9541, 0.9719, 1.0099, 0.9702
0.0276,  222.28, 0.9526, 0.8916, 0.9676, 0.9981, 0.9526
0.0369,  296.37, 0.9290, 0.8276, 0.9594, 0.9482, 0.9290
0.0461,  370.46, 0.8971, 0.8670, 0.9053, 0.9136, 0.8971
0.0553,  444.55, 0.8883, 0.9538, 0.8681, 0.8922, 0.8883
0.0645,  518.65, 0.9113, 0.8978, 0.9203, 0.8725, 0.9113
0.0737,  592.74, 0.8790, 0.7460, 0.9212, 0.8857, 0.8790
0.0829,  666.83, 0.8342, 0.6520, 0.8958, 0.8073, 0.8342
0.0922,  740.92, 0.8332, 0.7423, 0.8846, 0.6362, 0.8332
0.1014,  815.02, 0.7728, 0.8139, 0.7836, 0.6241, 0.7728
0.1106,  889.11, 0.7149, 0.7412, 0.7281, 0.7227, 0.7149
0.1198,  963.20, 0.7449, 0.7356, 0.7718, 0.7169, 0.7449
0.1290, 1037.29, 0.8081, 0.7496, 0.8554, 0.6814, 0.8081
0.1382, 1111.39, 0.8577, 0.8258, 0.9064, 0.6440, 0.8577
0.1474, 1185.48, 0.7956, 0.8079, 0.8159, 0.6519, 0.7956
0.1567, 1259.57, 0.7139, 0.6666, 0.7347, 0.6807, 0.7139
0.1659, 1333.66, 0.7057, 0.6801, 0.7228, 0.6365, 0.7057
0.1751, 1407.76, 0.6752, 0.6786, 0.6873, 0.5781, 0.6752
0.1843, 1481.85, 0.6076, 0.5158, 0.6669, 0.4562, 0.6076
0.1935, 1555.94, 0.5138, 0.3851, 0.6032, 0.3065, 0.5138
0.2027, 1630.03, 0.4523, 0.4018, 0.4871, 0.3142, 0.4523
0.2120, 1704.13, 0.4122, 0.5210, 0.3829, 0.4748, 0.4122
0.2212, 1778.22, 0.3275, 0.4620, 0.2771, 0.4768, 0.3275
0.2304, 1852.31, 0.2701, 0.3704, 0.2404, 0.3808, 0.2701
0.2396, 1926.40, 0.2580, 0.2917, 0.2592, 0.3590, 0.2580
0.2488, 2000.50, 0.2287, 0.2206, 0.2378, 0.2946, 0.2287
0.2580, 2074.59, 0.2123, 0.2315, 0.2121, 0.2139, 0.2123
0.2672, 2148.68, 0.2024, 0.2018, 0.2064, 0.2199, 0.2024
0.2765, 2222.77, 0.2010, 0.1331, 0.2278, 0.1990, 0.2010
0.2857, 2296.87, 0.2366, 0.1615, 0.2677, 0.1961, 0.2366
0.2949, 2370.96, 0.2430, 0.1970, 0.2677, 0.1642, 0.2430
0.3041, 2445.05, 0.2172, 0.1727, 0.2441, 0.1125, 0.2172
0.3133, 2519.14, 0.1883, 0.1424, 0.2157, 0.0806, 0.1883
0.3225, 2593.24, 0.1819, 0.1278, 0.2140, 0.0669, 0.1819
0.3318, 2667.33, 0.1980, 0.1581, 0.2315, 0.0761, 0.1980
0.3410, 2741.42, 0.1898, 0.1586, 0.2208, 0.0707, 0.1898
0.3502, 2815.51, 0.1813, 0.1517, 0.2101, 0.0876, 0.1813
0.3594, 2889.61, 0.1869, 0.1583, 0.2136, 0.1126, 0.1869
0.3686, 2963.70, 0.1877, 0.1519, 0.2137, 0.1301, 0.1877
0.3778, 3037.79, 0.1810, 0.1384, 0.2066, 0.1377, 0.1810
0.3871, 3111.88, 0.1757, 0.1299, 0.1993, 0.1456, 0.1757
0.3963, 3185.98, 0.1752, 0.1262, 0.1963, 0.1579, 0.1752
0.4055, 3260.07, 0.1703, 0.1129, 0.1900, 0.1724, 0.1703
0.4147, 3334.16, 0.1689, 0.1047, 0.1877, 0.1904, 0.1689
0.4239, 3408.25, 0.1740, 0.1153, 0.1896, 0.2042, 0.1740
0.4331, 3482.35, 0.1660, 0.1228, 0.1740, 0.2236, 0.1660
0.4423, 3556.44, 0.1618, 0.1287, 0.1650, 0.2422, 0.1618
0.4516, 3630.53, 0.1909, 0.1701, 0.1930, 0.2560, 0.1909
0.4608, 3704.62, 0.1993, 0.1872, 0.1997, 0.2605, 0.1993
0.4700, 3778.72, 0.1745, 0.1702, 0.1716, 0.2513, 0.1745
0.4792, 3852.81, 0.1546, 0.1576, 0.1486, 0.2444, 0.1546
0.4884, 3926.90, 0.1558, 0.1595, 0.1515, 0.2351, 0.1558
0.4976, 4000.99, 0.1670, 0.1696, 0.1697, 0.2036, 0.1670
0.5069, 4075.08, 0.1319, 0.1286, 0.1420, 0.1479, 0.1319
0.5161, 4149.18, 0.1010, 0.0663, 0.1224, 0.0935, 0.1010
0.5253, 4223.27, 0.0934, 0.0606, 0.1136, 0.0573, 0.0934
0.5345, 4297.36, 0.0663, 0.0670, 0.0740, 0.0234, 0.0663
0.5437, 4371.45, 0.0609, 0.0897, 0.0592, 0.0360, 0.0609
0.5529, 4445.55, 0.0712, 0.0926, 0.0717, 0.0780, 0.0712
0.5621, 4519.64, 0.0934, 0.0947, 0.0948, 0.1279, 0.0934
0.5714, 4593.73, 0.1112, 0.1221, 0.1044, 0.1774, 0.1112
0.5806, 4667.82, 0.1056, 0.1479, 0.0843, 0.2034, 0.1056
0.5898, 4741.92, 0.1416, 0.1984, 0.1160, 0.2467, 0.1416
0.5990, 4816.01, 0.1271, 0.2090, 0.0942, 0.2339, 0.1271
0.6082, 4890.10, 0.0615, 0.1665, 0.0218, 0.1521, 0.0615
0.6174, 4964.19, 0.1020, 0.1660, 0.0824, 0.1387, 0.1020
0.6267, 5038.29, 0.1324, 0.1690, 0.1182, 0.1724, 0.1324
