Imatest,24.2.6, Master, SFR
File,sports ball_18.0 mm_25600ISO_-3EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 11:43:38,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0093,   74.45, 1.4561, 1.2366, 1.4004, 1.0828, 1.4561
0.0185,  148.90, 0.8614, 1.5492, 1.1156, 0.0865, 0.8614
0.0278,  223.36, 1.3125, 0.7119, 1.2419, 0.6021, 1.3125
0.0370,  297.81, 1.3664, 1.8811, 1.5176, 0.5779, 1.3664
0.0463,  372.26, 1.2601, 2.3038, 1.5619, 0.9163, 1.2601
0.0556,  446.71, 1.7604, 1.7653, 1.0466, 0.8463, 1.7604
0.0648,  521.17, 2.4658, 2.5497, 1.7629, 0.8325, 2.4658
0.0741,  595.62, 2.5625, 2.5164, 2.3247, 0.5923, 2.5625
0.0833,  670.07, 1.3953, 1.3386, 1.4384, 0.3703, 1.3953
0.0926,  744.52, 0.4387, 1.3568, 0.4200, 1.1140, 0.4387
0.1019,  818.97, 0.7013, 2.7170, 0.5310, 1.8026, 0.7013
0.1111,  893.43, 0.9604, 3.0044, 1.6299, 1.2321, 0.9604
0.1204,  967.88, 1.4701, 4.8016, 2.4489, 0.3154, 1.4701
0.1296, 1042.33, 1.4959, 7.1117, 2.9009, 0.6989, 1.4959
0.1389, 1116.78, 2.8611, 7.4493, 2.6558, 1.3249, 2.8611
0.1482, 1191.23, 4.5726, 6.2083, 2.4321, 2.3896, 4.5726
0.1574, 1265.69, 4.6626, 3.4240, 3.0750, 2.5730, 4.6626
0.1667, 1340.14, 2.4521, 0.8268, 2.2858, 2.0650, 2.4521
0.1759, 1414.59, 3.4053, 3.7921, 2.2424, 1.2671, 3.4053
0.1852, 1489.04, 3.0390, 3.8472, 1.8366, 0.6775, 3.0390
0.1945, 1563.50, 2.0282, 2.8039, 0.9358, 0.4007, 2.0282
0.2037, 1637.95, 3.1435, 1.1393, 2.3338, 1.0927, 3.1435
0.2130, 1712.40, 1.4568, 2.7771, 1.6615, 1.9981, 1.4568
0.2222, 1786.85, 0.9962, 2.6988, 0.3879, 2.3515, 0.9962
0.2315, 1861.30, 1.8706, 2.4573, 1.5688, 2.3379, 1.8706
0.2408, 1935.76, 1.8846, 5.7167, 1.6244, 1.2025, 1.8846
0.2500, 2010.21, 1.6440, 6.1815, 0.8528, 0.2235, 1.6440
0.2593, 2084.66, 2.2389, 5.3446, 0.7695, 0.0827, 2.2389
0.2685, 2159.11, 1.3292, 3.9874, 0.8832, 0.6045, 1.3292
