Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_1600ISO_-2EV_Dist2_OFF_Defocus1.tiff
Run date,12-May-2025 17:18:58,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0031,   24.77, 0.9905, 0.9922, 0.9895, 0.9962, 0.9905
0.0062,   49.55, 0.9390, 0.9393, 0.9377, 0.9505, 0.9390
0.0092,   74.32, 0.8448, 0.8387, 0.8450, 0.8593, 0.8448
0.0123,   99.09, 0.7153, 0.6943, 0.7193, 0.7363, 0.7153
0.0154,  123.87, 0.5807, 0.5422, 0.5908, 0.6091, 0.5807
0.0185,  148.64, 0.4698, 0.4642, 0.4734, 0.4665, 0.4698
0.0216,  173.42, 0.3618, 0.4176, 0.3509, 0.3367, 0.3618
0.0247,  198.19, 0.2695, 0.3961, 0.2570, 0.2685, 0.2695
0.0277,  222.96, 0.1725, 0.3121, 0.1745, 0.2162, 0.1725
0.0308,  247.74, 0.0784, 0.1255, 0.0651, 0.0978, 0.0784
0.0339,  272.51, 0.0445, 0.1152, 0.1033, 0.1363, 0.0445
0.0370,  297.28, 0.0294, 0.0974, 0.0759, 0.0832, 0.0294
0.0401,  322.06, 0.0451, 0.0549, 0.0496, 0.0173, 0.0451
0.0431,  346.83, 0.0644, 0.1685, 0.0963, 0.0908, 0.0644
0.0462,  371.61, 0.0734, 0.2906, 0.0826, 0.1425, 0.0734
0.0493,  396.38, 0.0877, 0.2888, 0.1441, 0.1048, 0.0877
0.0524,  421.15, 0.0753, 0.1829, 0.1431, 0.1074, 0.0753
0.0555,  445.93, 0.0335, 0.1170, 0.0694, 0.1264, 0.0335
0.0585,  470.70, 0.0234, 0.2003, 0.0882, 0.0205, 0.0234
0.0616,  495.47, 0.0983, 0.0834, 0.1644, 0.1420, 0.0983
0.0647,  520.25, 0.1530, 0.3584, 0.1638, 0.1654, 0.1530
0.0678,  545.02, 0.1066, 0.4707, 0.2158, 0.1522, 0.1066
0.0709,  569.79, 0.1216, 0.1510, 0.2224, 0.3429, 0.1216
0.0740,  594.57, 0.0757, 0.1087, 0.0748, 0.0605, 0.0757
0.0770,  619.34, 0.1222, 0.1686, 0.1648, 0.2300, 0.1222
0.0801,  644.12, 0.1545, 0.4191, 0.1326, 0.2300, 0.1545
0.0832,  668.89, 0.1135, 0.5082, 0.0401, 0.1335, 0.1135
0.0863,  693.66, 0.0801, 0.3178, 0.1326, 0.2014, 0.0801
0.0894,  718.44, 0.1349, 0.1226, 0.2186, 0.1749, 0.1349
0.0924,  743.21, 0.1085, 0.1150, 0.1786, 0.1083, 0.1085
0.0955,  767.98, 0.0747, 0.2753, 0.1237, 0.1481, 0.0747
0.0986,  792.76, 0.0248, 0.3504, 0.1534, 0.2980, 0.0248
0.1017,  817.53, 0.0807, 0.1870, 0.1656, 0.2500, 0.0807
0.1048,  842.31, 0.0692, 0.1525, 0.0586, 0.1466, 0.0692
0.1078,  867.08, 0.1358, 0.2517, 0.2373, 0.0746, 0.1358
0.1109,  891.85, 0.1399, 0.1563, 0.1962, 0.0331, 0.1399
0.1140,  916.63, 0.2299, 0.1576, 0.3245, 0.1572, 0.2299
0.1171,  941.40, 0.2541, 0.0484, 0.3815, 0.4133, 0.2541
0.1202,  966.17, 0.1018, 0.2593, 0.1328, 0.3387, 0.1018
0.1233,  990.95, 0.0361, 0.2566, 0.1241, 0.2486, 0.0361
0.1263, 1015.72, 0.1703, 0.2267, 0.2103, 0.4527, 0.1703
0.1294, 1040.49, 0.2087, 0.2602, 0.2653, 0.4739, 0.2087
0.1325, 1065.27, 0.0320, 0.4236, 0.0914, 0.0680, 0.0320
0.1356, 1090.04, 0.1723, 0.2898, 0.3176, 0.3519, 0.1723
0.1387, 1114.82, 0.2209, 0.6700, 0.1914, 0.0642, 0.2209
0.1417, 1139.59, 0.1553, 0.7728, 0.0398, 0.4087, 0.1553
0.1448, 1164.36, 0.1677, 0.5048, 0.0831, 0.3984, 0.1677
0.1479, 1189.14, 0.1204, 0.3857, 0.0602, 0.2421, 0.1204
0.1510, 1213.91, 0.1070, 0.0348, 0.1686, 0.1723, 0.1070
0.1541, 1238.68, 0.1442, 0.1298, 0.1829, 0.2052, 0.1442
0.1571, 1263.46, 0.3161, 0.4276, 0.3734, 0.3385, 0.3161
0.1602, 1288.23, 0.1311, 0.3828, 0.3277, 0.5421, 0.1311
0.1633, 1313.01, 0.2785, 0.3820, 0.3778, 0.3269, 0.2785
0.1664, 1337.78, 0.0713, 0.4300, 0.1180, 0.2660, 0.0713
0.1695, 1362.55, 0.1402, 0.9067, 0.1087, 0.1182, 0.1402
0.1726, 1387.33, 0.1107, 0.8932, 0.1192, 0.1819, 0.1107
0.1756, 1412.10, 0.1620, 0.4451, 0.1051, 0.3247, 0.1620
0.1787, 1436.87, 0.1386, 0.2112, 0.1766, 0.3905, 0.1386
0.1818, 1461.65, 0.0337, 0.2924, 0.0398, 0.3264, 0.0337
0.1849, 1486.42, 0.0787, 0.0862, 0.1347, 0.3493, 0.0787
0.1880, 1511.19, 0.1195, 0.3279, 0.2345, 0.2507, 0.1195
