Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_1600ISO_0EV_Dist2_OFF_Defocus1.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0031,   24.79, 0.9696, 0.9623, 0.9716, 0.9703, 0.9696
0.0062,   49.59, 0.8680, 0.8568, 0.8695, 0.8858, 0.8680
0.0093,   74.38, 0.7031, 0.6910, 0.7015, 0.7538, 0.7031
0.0123,   99.17, 0.5218, 0.5162, 0.5168, 0.5876, 0.5218
0.0154,  123.96, 0.3443, 0.3774, 0.3277, 0.4135, 0.3443
0.0185,  148.76, 0.1901, 0.2493, 0.1646, 0.2742, 0.1901
0.0216,  173.55, 0.0583, 0.1185, 0.0341, 0.1341, 0.0583
0.0247,  198.34, 0.0453, 0.0284, 0.0634, 0.0047, 0.0453
0.0278,  223.14, 0.1013, 0.0362, 0.1225, 0.0888, 0.1013
0.0308,  247.93, 0.1217, 0.0820, 0.1322, 0.1424, 0.1217
0.0339,  272.72, 0.0936, 0.1225, 0.0815, 0.1336, 0.0936
0.0370,  297.51, 0.0636, 0.0937, 0.0566, 0.0751, 0.0636
0.0401,  322.31, 0.0453, 0.0722, 0.0533, 0.0328, 0.0453
0.0432,  347.10, 0.0104, 0.0858, 0.0407, 0.0540, 0.0104
0.0463,  371.89, 0.0352, 0.1466, 0.0192, 0.0404, 0.0352
0.0493,  396.69, 0.0752, 0.1241, 0.0852, 0.0049, 0.0752
0.0524,  421.48, 0.0988, 0.0307, 0.1388, 0.0557, 0.0988
0.0555,  446.27, 0.0900, 0.0285, 0.1305, 0.0638, 0.0900
0.0586,  471.06, 0.0495, 0.0892, 0.0866, 0.0618, 0.0495
0.0617,  495.86, 0.0529, 0.1143, 0.0755, 0.0227, 0.0529
0.0648,  520.65, 0.0703, 0.0595, 0.0845, 0.0703, 0.0703
0.0678,  545.44, 0.0633, 0.1339, 0.0496, 0.0873, 0.0633
0.0709,  570.24, 0.0109, 0.0395, 0.0136, 0.1341, 0.0109
0.0740,  595.03, 0.0282, 0.0499, 0.0420, 0.0544, 0.0282
0.0771,  619.82, 0.0332, 0.0933, 0.0414, 0.0756, 0.0332
0.0802,  644.62, 0.0378, 0.0613, 0.0716, 0.1194, 0.0378
0.0833,  669.41, 0.0549, 0.1191, 0.0735, 0.1026, 0.0549
0.0863,  694.20, 0.0629, 0.1468, 0.0625, 0.0438, 0.0629
0.0894,  718.99, 0.0302, 0.0710, 0.0490, 0.0373, 0.0302
0.0925,  743.79, 0.0453, 0.0763, 0.0694, 0.0686, 0.0453
0.0956,  768.58, 0.0455, 0.1531, 0.0496, 0.1029, 0.0455
0.0987,  793.37, 0.0330, 0.1005, 0.0800, 0.0979, 0.0330
0.1018,  818.17, 0.0496, 0.0339, 0.0823, 0.1591, 0.0496
0.1048,  842.96, 0.0697, 0.0426, 0.1154, 0.1406, 0.0697
0.1079,  867.75, 0.0090, 0.0315, 0.0297, 0.1082, 0.0090
0.1110,  892.54, 0.0530, 0.0414, 0.0769, 0.1678, 0.0530
0.1141,  917.34, 0.0171, 0.0840, 0.0446, 0.1695, 0.0171
0.1172,  942.13, 0.0689, 0.0701, 0.1108, 0.1810, 0.0689
0.1203,  966.92, 0.0800, 0.0106, 0.1274, 0.1851, 0.0800
0.1233,  991.72, 0.0513, 0.0550, 0.0686, 0.0836, 0.0513
0.1264, 1016.51, 0.0239, 0.1835, 0.0701, 0.0290, 0.0239
0.1295, 1041.30, 0.0335, 0.1698, 0.0317, 0.0926, 0.0335
0.1326, 1066.09, 0.0686, 0.1017, 0.0751, 0.1341, 0.0686
0.1357, 1090.89, 0.0519, 0.1639, 0.0735, 0.1252, 0.0519
0.1388, 1115.68, 0.0498, 0.1786, 0.0658, 0.0542, 0.0498
0.1418, 1140.47, 0.0844, 0.1534, 0.1330, 0.1281, 0.0844
0.1449, 1165.27, 0.0583, 0.1540, 0.0762, 0.0590, 0.0583
0.1480, 1190.06, 0.0455, 0.0213, 0.0720, 0.1550, 0.0455
0.1511, 1214.85, 0.0460, 0.2180, 0.0791, 0.1244, 0.0460
0.1542, 1239.64, 0.0805, 0.2927, 0.0359, 0.0822, 0.0805
0.1573, 1264.44, 0.1118, 0.2867, 0.1089, 0.0526, 0.1118
0.1604, 1289.23, 0.1086, 0.2581, 0.1081, 0.0896, 0.1086
0.1634, 1314.02, 0.0881, 0.1778, 0.1640, 0.1780, 0.0881
0.1665, 1338.82, 0.1386, 0.0823, 0.2002, 0.1766, 0.1386
0.1696, 1363.61, 0.0624, 0.0644, 0.0824, 0.1254, 0.0624
0.1727, 1388.40, 0.0936, 0.3093, 0.0428, 0.2313, 0.0936
0.1758, 1413.19, 0.1091, 0.4347, 0.0424, 0.2691, 0.1091
0.1789, 1437.99, 0.0833, 0.2543, 0.0609, 0.1266, 0.0833
0.1819, 1462.78, 0.0905, 0.2099, 0.1482, 0.1130, 0.0905
0.1850, 1487.57, 0.0589, 0.2286, 0.0808, 0.1829, 0.0589
0.1881, 1512.37, 0.0461, 0.0675, 0.0584, 0.1895, 0.0461
0.1912, 1537.16, 0.0412, 0.0600, 0.0450, 0.0604, 0.0412
0.1943, 1561.95, 0.0438, 0.1425, 0.0170, 0.0466, 0.0438
0.1974, 1586.74, 0.0619, 0.1908, 0.0841, 0.1151, 0.0619
