Imatest,24.2.6, Master, SFR
File,potted plant_55.0 mm_6400ISO_-2EV_Dist2_ON_Defocus1.tiff
Run date,12-May-2025 18:50:49,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0031,   24.76, 0.9491, 0.9602, 0.9468, 0.9451, 0.9491
0.0062,   49.51, 0.7843, 0.7598, 0.7890, 0.7997, 0.7843
0.0092,   74.27, 0.5698, 0.5634, 0.5698, 0.6005, 0.5698
0.0123,   99.03, 0.3606, 0.3757, 0.3564, 0.4042, 0.3606
0.0154,  123.78, 0.2075, 0.1276, 0.2382, 0.1950, 0.2075
0.0185,  148.54, 0.1638, 0.0690, 0.2323, 0.1777, 0.1638
0.0216,  173.30, 0.1161, 0.0221, 0.1506, 0.1674, 0.1161
0.0246,  198.05, 0.0319, 0.2635, 0.0604, 0.0065, 0.0319
0.0277,  222.81, 0.0249, 0.6467, 0.1512, 0.0806, 0.0249
0.0308,  247.56, 0.0737, 0.4905, 0.2208, 0.1521, 0.0737
0.0339,  272.32, 0.1435, 0.0665, 0.1948, 0.1152, 0.1435
0.0369,  297.08, 0.2474, 0.4449, 0.2414, 0.0825, 0.2474
0.0400,  321.83, 0.2851, 0.3670, 0.3034, 0.3244, 0.2851
0.0431,  346.59, 0.2621, 0.6289, 0.3099, 0.4081, 0.2621
0.0462,  371.35, 0.2953, 0.6424, 0.2945, 0.2588, 0.2953
0.0493,  396.10, 0.1796, 0.1816, 0.2818, 0.4322, 0.1796
0.0523,  420.86, 0.1490, 0.2486, 0.2167, 0.4523, 0.1490
0.0554,  445.62, 0.1371, 0.0514, 0.2051, 0.2390, 0.1371
0.0585,  470.37, 0.1139, 0.3895, 0.2850, 0.5894, 0.1139
0.0616,  495.13, 0.2175, 0.3716, 0.3564, 0.7800, 0.2175
0.0647,  519.89, 0.1604, 0.9607, 0.2979, 0.7017, 0.1604
0.0677,  544.64, 0.2829, 1.6770, 0.3738, 0.6773, 0.2829
0.0708,  569.40, 0.4506, 1.3051, 0.4406, 0.7710, 0.4506
0.0739,  594.15, 0.1854, 0.8778, 0.0641, 0.7476, 0.1854
0.0770,  618.91, 0.0873, 0.8988, 0.1599, 0.3743, 0.0873
0.0801,  643.67, 0.0580, 0.7786, 0.1049, 0.1168, 0.0580
0.0831,  668.42, 0.1683, 0.5339, 0.2602, 0.4949, 0.1683
0.0862,  693.18, 0.3677, 0.7000, 0.4459, 0.7113, 0.3677
0.0893,  717.94, 0.3611, 1.1030, 0.4348, 0.4316, 0.3611
0.0924,  742.69, 0.4811, 1.5082, 0.7286, 0.8861, 0.4811
0.0955,  767.45, 0.6181, 1.3565, 0.9091, 1.0903, 0.6181
0.0985,  792.21, 0.5686, 0.3542, 0.7822, 1.0389, 0.5686
0.1016,  816.96, 0.4673, 0.6156, 0.5862, 0.6395, 0.4673
0.1047,  841.72, 0.3537, 0.7704, 0.5693, 0.1790, 0.3537
0.1078,  866.48, 0.4882, 0.5084, 0.6782, 0.1417, 0.4882
0.1108,  891.23, 0.3599, 0.5022, 0.5094, 0.9143, 0.3599
0.1139,  915.99, 0.2332, 1.0685, 0.1976, 1.5422, 0.2332
0.1170,  940.74, 0.1583, 1.5082, 0.2090, 1.0115, 0.1583
0.1201,  965.50, 0.2579, 0.4608, 0.4760, 0.8499, 0.2579
