Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_-2EV_Dist2_OFF_Defocus1.tiff
Run date,12-May-2025 17:39:26,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0031,   24.77, 0.9936, 0.9934, 0.9944, 0.9869, 0.9936
0.0062,   49.54, 0.9406, 0.9507, 0.9374, 0.9448, 0.9406
0.0092,   74.31, 0.8466, 0.8493, 0.8445, 0.8606, 0.8466
0.0123,   99.08, 0.7513, 0.7242, 0.7591, 0.7508, 0.7513
0.0154,  123.85, 0.6487, 0.6042, 0.6607, 0.6550, 0.6487
0.0185,  148.62, 0.5363, 0.4939, 0.5459, 0.5649, 0.5363
0.0216,  173.39, 0.4225, 0.3983, 0.4283, 0.4824, 0.4225
0.0246,  198.16, 0.3112, 0.2907, 0.3182, 0.4523, 0.3112
0.0277,  222.93, 0.2521, 0.2533, 0.2615, 0.3619, 0.2521
0.0308,  247.70, 0.2220, 0.1790, 0.2591, 0.1835, 0.2220
0.0339,  272.47, 0.1782, 0.2215, 0.2951, 0.0497, 0.1782
0.0370,  297.24, 0.1133, 0.4049, 0.2653, 0.2185, 0.1133
0.0401,  322.01, 0.1135, 0.3610, 0.2382, 0.3294, 0.1135
0.0431,  346.78, 0.1613, 0.2653, 0.2913, 0.2507, 0.1613
0.0462,  371.55, 0.1292, 0.2727, 0.2566, 0.1455, 0.1292
0.0493,  396.32, 0.0909, 0.1578, 0.1784, 0.1024, 0.0909
0.0524,  421.09, 0.0961, 0.1325, 0.0970, 0.0673, 0.0961
0.0555,  445.86, 0.1269, 0.4776, 0.2118, 0.1232, 0.1269
0.0585,  470.63, 0.1256, 0.4593, 0.2191, 0.0368, 0.1256
0.0616,  495.40, 0.0526, 0.1726, 0.1027, 0.0138, 0.0526
0.0647,  520.17, 0.0387, 0.0873, 0.0254, 0.1409, 0.0387
0.0678,  544.94, 0.1267, 0.2686, 0.1269, 0.2141, 0.1267
0.0709,  569.71, 0.1149, 0.2456, 0.1247, 0.1182, 0.1149
0.0739,  594.48, 0.0622, 0.1550, 0.0247, 0.2088, 0.0622
0.0770,  619.25, 0.0698, 0.1317, 0.1094, 0.2192, 0.0698
0.0801,  644.02, 0.0098, 0.1762, 0.0455, 0.2279, 0.0098
0.0832,  668.79, 0.0457, 0.2143, 0.1190, 0.0408, 0.0457
0.0863,  693.56, 0.1098, 0.2440, 0.2266, 0.2874, 0.1098
0.0893,  718.33, 0.1696, 0.1974, 0.2347, 0.2725, 0.1696
0.0924,  743.10, 0.2006, 0.4372, 0.3481, 0.0775, 0.2006
0.0955,  767.87, 0.2183, 0.4777, 0.4755, 0.4067, 0.2183
0.0986,  792.64, 0.2339, 0.3176, 0.4552, 0.4263, 0.2339
0.1017,  817.41, 0.1706, 0.1901, 0.2862, 0.1917, 0.1706
0.1047,  842.18, 0.0481, 0.2769, 0.1339, 0.0870, 0.0481
0.1078,  866.95, 0.1084, 0.4126, 0.2143, 0.2132, 0.1084
0.1109,  891.72, 0.1136, 0.5180, 0.2862, 0.1389, 0.1136
0.1140,  916.49, 0.1279, 0.2430, 0.1638, 0.1653, 0.1279
0.1171,  941.26, 0.1557, 0.4212, 0.2548, 0.2632, 0.1557
0.1202,  966.03, 0.1881, 0.3919, 0.3620, 0.4763, 0.1881
0.1232,  990.80, 0.1513, 0.3204, 0.2605, 0.3999, 0.1513
0.1263, 1015.57, 0.0991, 0.4634, 0.2709, 0.3328, 0.0991
0.1294, 1040.34, 0.0439, 0.5155, 0.1455, 0.3743, 0.0439
0.1325, 1065.11, 0.0604, 0.1113, 0.0883, 0.3479, 0.0604
0.1356, 1089.88, 0.0211, 0.3297, 0.1658, 0.4898, 0.0211
0.1386, 1114.65, 0.1225, 0.2851, 0.2992, 0.6030, 0.1225
0.1417, 1139.42, 0.1530, 0.2985, 0.3163, 0.3609, 0.1530
0.1448, 1164.19, 0.1148, 0.1660, 0.2114, 0.0970, 0.1148
